解説→,https://hackmd.io/OwFgxgnBBmCMsFoBMATaBWBIkEMUKgA5EAGCFAUwDYwkR0SBmdIA,,,
進捗率(完了日をカウント)→,56.27%,,,
Wikidata ID,name,,,
UI用DBカラム名,name_full,name_last,name_first,
wikdiata_concept,label,,,
wikidata,名前（フル）,名前（姓）,名前（名）,
Q5752415,丹羽秀樹,丹羽,秀樹,Q5752415
Q11467778,山尾志桜里,山尾,志桜里,Q11467778
Q11649031,鈴木淳司,鈴木,淳司,Q11649031
Q41770851,長友忠弘,長友,忠弘,-1
Q784087,伴野豊,伴野,豊,Q784087
Q7674280,伊藤忠彦,伊藤,忠彦,Q7674280
Q41770852,渡辺裕,渡辺,裕,Q11562537
Q6883317,岡本充功,岡本,充功,Q6883317
Q11651619,長坂康正,長坂,康正,Q11651619
Q41770830,板倉正文,板倉,正文,-1
Q11450236,安井美沙子,安井,美沙子,Q11450236
Q11522062,杉本和巳,杉本,和巳,Q11522062
Q7706881,江崎鐵磨,江崎,鐵磨,-1
Q41805158,本多信弘,本多,信弘,-1
Q7497524,古本伸一郎,古本,伸一郎,Q7497524
Q11391317,八木哲也,八木,哲也,Q11391317
Q41770834,宮地勲,宮地,勲,-1
Q11644760,重徳和彦,重徳,和彦,Q11644760
Q11661236,青山周平,青山,周平,Q15241936
Q41770835,下島良一,下島,良一,-1
Q11438832,大西健介,大西,健介,Q11438832
Q11438945,大見正,大見,正,Q11438945
Q41770837,金原信之,金原,信之,-1
Q41770839,田中克典,田中,克典,-1
Q11377132,今枝宗一郎,今枝,宗一郎,Q11377132
Q41805295,野沢康幸,野沢,康幸,-1
Q41770844,関健一郎,関,健一郎,-1
Q11536382,根本幸典,根本,幸典,Q11536382
Q17223599,松田直久,松田,直久,Q17223599
Q1689655,川崎二郎,川崎,二郎,Q1689655
Q1906668,中川正春,中川,正春,Q1906668
Q41770856,野村真弘,野村,真弘,-1
Q41770857,坂本麻貴,坂本,麻貴,-1
Q513317,岡田克也,岡田,克也,Q513317
Q17159494,島田佳和,島田,佳和,Q17159494
Q41770859,谷中三好,谷中,三好,
Q11624750,藤田大助,藤田,大助,
Q1656878,田村憲久,田村,憲久,
Q7051315,三ツ矢憲生,三ツ矢,憲生,Q7051315
Q152728,嘉田由紀子,嘉田,由紀子,Q152728
Q41805293,小坂淑子,小坂,淑子,-1
Q11434738,大岡敏孝,大岡,敏孝,Q11434738
Q6088170,田島一成,田島,一成,Q6088170
Q41770863,荒川雅司,荒川,雅司,-1
Q41805215,対月慈照,対月,慈照,-1
Q6389276,上野賢一郎,上野,賢一郎,Q6389276
Q41770864,石堂淳士,石堂,淳士,-1
Q41770866,小川泰江,小川,泰江,-1
Q11546026,武村展英,武村,展英,Q11546026
Q41770867,西沢耕一,西沢,耕一,-1
Q5772420,徳永久志,徳永,久志,Q5772420
Q41770869,小寺裕雄,小寺,裕雄,-1
Q6383646,穀田恵二,穀田,恵二,Q6383646
Q11477350,嶋村聖子,嶋村,聖子,Q11477350
Q729599,伊吹文明,伊吹,文明,Q729599
Q41794100,地坂拓晃,地坂,拓晃,-1
Q132280,前原誠司,前原,誠司,Q132280
Q41794101,繁本護,繁本,護,-1
Q41767957,金森亨,金森,亨,-1
Q6391984,泉健太,泉,健太,Q6391984
Q41805290,小田切新一郎,小田切,新一郎,-1
Q41768312,森夏枝,森,夏枝,-1
Q20039675,木村弥生,木村,弥生,Q20039675
Q41768409,吉田幸一,吉田,幸一,Q26220493
Q6383814,北神圭朗,北神,圭朗,Q6383814
Q41768435,縁田有紀,縁田,有紀,-1
Q17160872,田中英之,田中,英之,Q17160872
Q41770872,山内健,山内,健,-1
Q21701087,中山泰,中山,泰,-1
Q41770875,鈴木麻理子,鈴木,麻理子,-1
Q41770873,本田太郎,本田,太郎,-1
Q41770877,上條亮一,上條,亮一,-1
Q11466249,山井和則,山井,和則,Q11466249
Q11451405,安藤裕,安藤,裕,Q11451404
Q41770894,柴山昇,柴山,昇,-1
Q41770896,村上賀厚,村上,賀厚,-1
Q11373203,井上英孝,井上,英孝,Q11373203
Q20039110,大西宏幸,大西,宏幸,Q20039110
Q41805296,小泉修平,小泉,修平,-1
Q456011,尾辻かな子,尾辻,かな子,Q456011
#REF!,#REF!,#REF!,#REF!,-1
Q11647123,椎木保,椎木,保,Q11647123
Q9067667,左藤章,左藤,章,Q9067667
Q7496342,佐藤茂樹,佐藤,茂樹,Q11384412
Q41770898,渡部結,渡部,結,-1
Q41805169,中条栄太郎,中条,栄太郎,-1
Q11560960,清水忠史,清水,忠史,Q11560960
#REF!,#REF!,#REF!,#REF!,-1
Q41770900,美延映夫,美延,映夫,-1
Q8049965,中山泰秀,中山,泰秀,Q8049965
Q11422753,國重徹,國重,徹,Q11422753
Q41770901,北山良三,北山,良三,-1
Q41770903,数森圭吾,数森,圭吾,-1
Q41770904,長尾秀樹,長尾,秀樹,-1
Q11378895,伊佐進一,伊佐,進一,Q11378895
Q11522739,村上史好,村上,史好,Q11522739
Q41770906,村口久美子,村口,久美子,-1
Q41770908,奥下剛光,奥下,剛光,-1
Q11561908,渡嘉敷奈緒美,渡嘉敷,奈緒美,Q11561908
Q41770909,新居真,新居,真,-1
Q41770911,松井博史,松井,博史,-1
Q11518048,木下智彦,木下,智彦,Q11518048
Q7677366,大塚高司,大塚,高司,Q7677366
Q7385287,服部良一,服部,良一,Q1088420
Q11637002,足立康史,足立,康史,Q11637002
Q11409844,原田憲治,原田,憲治,Q11409844
Q405533,辻元清美,辻元,清美,Q405533
Q923428,松浪健太,松浪,健太,Q923428
Q20039047,大隈和英,大隈,和英,Q20039047
Q1155448,平野博文,平野,博文,Q1155448
Q11379447,伊東信久,伊東,信久,Q11379447
Q8060577,佐藤ゆかり,佐藤,ゆかり,Q8060577
Q41770880,松尾正利,松尾,正利,-1
Q41770882,藤田文武,藤田,文武,-1
Q265174,北川知克,北川,知克,Q265174
Q41770884,長岡嘉一,長岡,嘉一,-1
Q11629761,西野弘一,西野,弘一,Q11629761
Q41770885,姜英紀,姜,英紀,-1
Q41777916,青野剛暁,青野,剛暁,-1
Q18818207,宗清皇一,宗清,皇一,Q18818207
Q41770886,小松久,小松,久,Q11461025
Q7677383,谷畑孝,谷畑,孝,Q7677383
Q11651845,長尾敬,長尾,敬,Q11651845
Q41770887,為仁史,為,仁史,-1
Q11558377,浦野靖人,浦野,靖人,Q11558377
Q614464,竹本直一,竹本,直一,Q614464
Q6381645,北側一雄,北側,一雄,Q6381645
Q11539493,森山浩行,森山,浩行,Q11539493
Q41770889,藤本幸子,藤本,幸子,-1
Q11667848,馬場伸幸,馬場,伸幸,Q11667848
Q20039172,岡下昌平,岡下,昌平,Q20039172
Q41770890,矢野忠重,矢野,忠重,-1
Q11642258,遠藤敬,遠藤,敬,
Q20039502,神谷昇,神谷,昇,Q20039502
Q41770893,北村みき,北村,みき,-1
Q11368259,丸山穂高,丸山,穂高,Q11368259
Q20041303,谷川とむ,谷川,とむ,Q20041303
Q41805323,力重智之,力重,智之,-1
#REF!,#REF!,#REF!,#REF!,-1
Q11373460,井坂信彦,井坂,信彦,Q11373460
Q7426422,梅村聡,梅村,聡,Q7426422
Q6782391,盛山正仁,盛山,正仁,Q6782391
Q6381788,赤羽一嘉,赤羽,一嘉,Q6381788
Q41770922,平松順子,平松,順子,-1
Q41770924,船川治郎,船川,治郎,-1
Q41770925,冨士谷香恵子,冨士谷,香恵子,-1
Q41770926,横畑和幸,横畑,和幸,-1
Q41777904,松木秀一郎,松木,秀一郎,-1
Q8056061,関芳弘,関,芳弘,Q8056061
Q41770927,大椙鉄夫,大椙,鉄夫,-1
Q41805273,野口威光,野口,威光,-1
Q41770929,佐藤泰樹,佐藤,泰樹,-1
Q11622818,藤井比早之,藤井,比早之,Q11622818
Q41805267,西中孝男,西中,孝男,-1
Q11538822,梶原康弘,梶原,康弘,Q11538822
Q6426240,谷公一,谷,公一,Q6426240
Q41805300,幾村奈応子,幾村,奈応子,-1
Q41770931,桜井周,桜井,周,-1
Q6426248,市村浩一郎,市村,浩一郎,Q6426248
Q11431868,大串正樹,大串,正樹,Q11431868
Q41770933,上田幸子,上田,幸子,-1
Q11578596,畠中光成,畠中,光成,Q11578596
Q11355593,三木圭恵,三木,圭恵,Q11355593
Q11470671,山田賢司,山田,賢司,Q11470671
Q11367646,中野洋昌,中野,洋昌,Q11367646
Q18818101,堀内照文,堀内,照文,Q18818101
Q41770892,川戸康嗣,川戸,康嗣,-1
Q41770936,菊地憲之,菊地,憲之,-1
Q8050121,西村康稔,西村,康稔,Q8050121
Q41770915,金田峰生,金田,峰生,-1
Q41805227,柘植厚人,柘植,厚人,-1
Q1133136,渡海紀三朗,渡海,紀三朗,Q1133136
Q41805249,稲村知,稲村,知,-1
Q7677354,長安豊,長安,豊,Q7677354
Q1315762,松本剛明,松本,剛明,Q1315762
Q41770918,堀譲,堀,譲,-1
Q41770920,池畑浩太朗,池畑,浩太朗,-1
Q704345,山口壯,山口,壯,-1
Q41770938,井上良子,井上,良子,-1
Q388496,馬淵澄夫,馬淵,澄夫,Q388496
Q41770939,吉野忠男,吉野,忠男,-1
Q11461866,小林茂樹,小林,茂樹,Q11461866
Q41770941,霜鳥純一,霜鳥,純一,-1
Q41805201,松本昌之,松本,昌之,-1
Q1705028,高市早苗,高市,早苗,Q1705028
Q41770942,所進,所,進,-1
Q6419134,前川清成,前川,清成,Q6419134
#REF!,#REF!,#REF!,#REF!,-1
Q11577481,田野瀬太道,田野瀬,太道,Q11577481
Q41770943,原矢寸久,原,矢寸久,-1
Q11475894,岸本周平,岸本,周平,Q11475894
Q11654965,門博文,門,博文,Q11654965
Q41770945,下村雅洋,下村,雅洋,-1
Q41770946,坂田隆徳,坂田,隆徳,-1
Q41777912,栄隆則,栄,隆則,-1
Q6782738,石田真敏,石田,真敏,Q6782738
Q41770948,楠本文郎,楠本,文郎,-1
Q1133880,二階俊博,二階,俊博,Q1133880
Q41770949,塚田成幸,塚田,成幸,-1
Q1335527,石破茂,石破,茂,Q1335527
Q41770951,福住英行,福住,英行,-1
Q11563479,湯原俊二,湯原,俊二,Q11563479
Q41770953,福原宗男,福原,宗男,-1
Q7385320,赤澤亮正,赤澤,亮正,-1
Q11370719,亀井亜紀子,亀井,亜紀子,Q11370719
Q1133192,細田博之,細田,博之,Q1133192
Q41770956,向瀬慎一,向瀬,慎一,-1
Q2484652,竹下亘,竹下,亘,Q2484652
Q41805263,蜂谷弘美,蜂谷,弘美,-1
Q11668691,高井崇志,高井,崇志,Q11668691
Q467453,逢沢一郎,逢沢,一郎,Q467453
Q41770959,垣内京美,垣内,京美,-1
Q6383911,津村啓介,津村,啓介,Q6383911
Q41770960,田部雄治,田部,雄治,-1
Q11466071,山下貴司,山下,貴司,Q11466071
Q41770961,尾崎宏子,尾崎,宏子,-1
Q419010,内山晃,内山,晃,Q419010
Q41805276,平沼正二郎,平沼,正二郎,-1
Q7827692,阿部俊子,阿部,俊子,Q7827692
Q41770962,平林明成,平林,明成,-1
Q6837954,柚木道義,柚木,道義,Q6837954
Q5517695,橋本岳,橋本,岳,Q5517695
Q41770963,美見芳明,美見,芳明,-1
Q11543692,樽井良和,樽井,良和,Q11543692
Q6378155,加藤勝信,加藤,勝信,Q6378155
Q41770965,大西理,大西,理,-1
Q359480,岸田文雄,岸田,文雄,Q359480
Q41770967,藤本聡志,藤本,聡志,-1
Q5209645,松本大輔,松本,大輔,Q5209645
Q41770968,水野善丈,水野,善丈,-1
Q41770969,灰岡香奈,灰岡,香奈,-1
Q5770815,平口洋,平口,洋,Q5770815
Q41770971,野村昌央,野村,昌央,-1
Q11428744,塩村文夏,塩村,文夏,Q11428744
Q41805282,玉田憲勲,玉田,憲勲,-1
Q41805265,西本昭彦,西本,昭彦,-1
Q11377131,今枝仁,今枝,仁,Q11377131
Q11553342,河井克行,河井,克行,Q11553342
Q41770972,中石仁,中石,仁,-1
Q41805161,上野寛治,上野,寛治,-1
Q41770973,恵飛須圭二,恵飛須,圭二,-1
Q11620603,落合洋司,落合,洋司,Q11620603
Q11597430,空本誠喜,空本,誠喜,Q11597430
Q15220933,新谷正義,新谷,正義,Q15220933
Q41770974,尾崎光,尾崎,光,-1
Q41805285,橋本琴絵,橋本,琴絵,-1
Q6869306,寺田稔,寺田,稔,Q6869306
Q41805232,寺田明充,寺田,明充,-1
Q6426455,佐藤公治,佐藤,公治,Q6426455
Q11460163,小島敏文,小島,敏文,Q11460163
Q41770976,重村幸司,重村,幸司,-1
Q41770978,佐藤広典,佐藤,広典,-1
Q11461458,小林史明,小林,史明,Q11461458
Q41770979,五島博,五島,博,-1
Q41770981,大内一也,大内,一也,-1
Q41770980,河井美和子,河井,美和子,-1
Q41777917,高村正大,高村,正大,-1
Q41770983,松田一志,松田,一志,-1
Q1995125,岸信夫,岸,信夫,Q1995125
Q41771063,坂本史子,坂本,史子,-1
Q382311,河村建夫,河村,建夫,Q382311
Q41770986,西岡広伸,西岡,広伸,-1
Q41805291,藤田時雄,藤田,時雄,-1
Q41805303,黒川敦彦,黒川,敦彦,-1
Q41805318,郡昭浩,郡,昭浩,-1
Q132345,安倍晋三,安倍,晋三,Q132345
#REF!,#REF!,#REF!,#REF!,-1
Q41770988,山本千代子,山本,千代子,-1
Q11376392,仁木博文,仁木,博文,Q11376392
Q6782819,後藤田正純,後藤田,正純,Q6782819
Q41770989,久保孝之,久保,孝之,Q11368984
Q41770991,福山正敏,福山,正敏,-1
Q7505080,山口俊一,山口,俊一,Q7505080
Q6314413,小川淳也,小川,淳也,Q6314413
Q7678622,平井卓也,平井,卓也,Q7678622
Q41770992,河村整,河村,整,-1
Q11572647,玉木雄一郎,玉木,雄一郎,Q11572647
Q11566681,瀬戸隆一,瀬戸,隆一,Q11566681
Q41770994,藤田伸二,藤田,伸二,Q11624687
Q11439619,大野敬太郎,大野,敬太郎,Q11439619
Q41770995,石本憲一,石本,憲一,-1
Q41770996,富永喜代,富永,喜代,-1
Q360395,塩崎恭久,塩崎,恭久,Q360395
Q41770998,一色一正,一色,一正,-1
Q18818315,横山博幸,横山,博幸,Q18818315
Q11627955,西岡新,西岡,新,Q11627955
Q7446719,村上誠一郎,村上,誠一郎,Q7446719
Q41770999,国田睦,国田,睦,-1
Q11461955,小林鷹之,小林,鷹之,Q11461955
Q41770624,橋本健二,橋本,健二,Q11543840
Q11580199,白石洋一,白石,洋一,Q11580199
Q41771001,森田浩二,森田,浩二,-1
Q41771003,白石寛樹,白石,寛樹,-1
Q41805211,西井直人,西井,直人,-1
Q11537927,桜内文城,桜内,文城,Q11537927
Q6426244,山本公一,山本,公一,Q6426244
Q41771004,松本顕治,松本,顕治,-1
Q41771005,大石宗,大石,宗,-1
Q5530859,中谷元,中谷,元,Q5530859
Q5639964,広田一,広田,一,Q5639964
Q8060529,山本有二,山本,有二,Q8060529
Q41771009,立川孝彦,立川,孝彦,-1
Q41805230,石井英俊,石井,英俊,-1
Q11468895,山本剛正,山本,剛正,Q11468895
Q11373245,井上貴博,井上,貴博,Q11373242
Q41771010,松尾律子,松尾,律子,-1
Q11596567,稲富修二,稲富,修二,Q11596567
Q11673487,鬼木誠,鬼木,誠,Q11673487
Q11466402,山内康一,山内,康一,Q11466402
Q11411691,古賀篤,古賀,篤,Q11411691
Q41771012,新留清隆,新留,清隆,-1
Q11554229,河野正美,河野,正美,Q11554229
Q11453336,宮内秀樹,宮内,秀樹,Q11453336
Q41771013,田中陽二,田中,陽二,-1
Q5209856,楠田大蔵,楠田,大蔵,Q5209856
Q8055970,原田義昭,原田,義昭,Q8055970
Q41771014,小林解子,小林,解子,-1
Q41771016,西原忠弘,西原,忠弘,-1
Q41771018,新井富美子,新井,富美子,-1
Q17219387,鳩山二郎,鳩山,二郎,Q17219387
Q41771019,江口学,江口,学,Q11550742
Q41771020,原圭助,原,圭助,-1
Q11622647,藤丸敏,藤丸,敏,Q11622647
Q41771021,宮嶋つや子,宮嶋,つや子,-1
Q132596,麻生太郎,麻生,太郎,Q132596
Q18818124,真島省三,真島,省三,Q18818124
Q4803390,三原朝彦,三原,朝彦,Q4803390
Q18817798,田村貴昭,田村,貴昭,Q18817798
Q6140382,緒方林太郎,緒方,林太郎,Q6140382
Q11425971,城井崇,城井,崇,Q11425971
Q6435368,山本幸三,山本,幸三,Q6435368
Q41771007,村上智信,村上,智信,-1
Q41771008,竹内信昭,竹内,信昭,-1
Q7385342,武田良太,武田,良太,Q7385342
Q41771024,中島徹,中島,徹,Q11364494
Q548239,原口一博,原口,一博,Q548239
Q11475456,岩田和親,岩田,和親,Q11475456
Q41771025,大森斉,大森,斉,-1
Q5771003,大串博志,大串,博志,Q5771003
Q2576940,古川康,古川,康,Q2576940
Q41771026,牧山隆,牧山,隆,-1
Q41771028,西岡秀子,西岡,秀子,-1
Q7850337,冨岡勉,冨岡,勉,Q7850337
Q41771029,近藤一宇,近藤,一宇,-1
Q41805284,山口初實,山口,初實,-1
Q11399159,加藤寛治,加藤,寛治,Q11399158
Q41771031,石丸完治,石丸,完治,-1
Q41771033,末次精一,末次,精一,-1
Q41777909,口石竜三,口石,竜三,-1
Q8046971,谷川弥一,谷川,弥一,Q8046971
Q41771035,石川悟,石川,悟,-1
Q11454107,宮島大典,宮島,大典,Q11454107
Q7446686,北村誠吾,北村,誠吾,Q7446686
Q8055323,松野頼久,松野,頼久,Q8055323
Q11518220,木原稔,木原,稔,Q11518220
Q41771036,木下順子,木下,順子,-1
Q41771037,西野太亮,西野,太亮,-1
Q41771038,和田要,和田,要,-1
Q11646016,野田毅,野田,毅,Q11646016
Q41771040,関根静香,関根,静香,-1
Q7706925,坂本哲志,坂本,哲志,Q7706925
Q11583883,矢上雅義,矢上,雅義,Q11583883
Q8050092,金子恭之,金子,恭之,Q8050092
#REF!,#REF!,#REF!,#REF!,-1
#REF!,#REF!,#REF!,#REF!,-1
Q41771042,小手川恵,小手川,恵,-1
Q7504802,吉良州司,吉良,州司,Q7504802
Q11597257,穴見陽一,穴見,陽一,Q11597257
Q41771044,上田敦子,上田,敦子,-1
Q11412937,吉川元,吉川,元,Q11412934
Q405527,衛藤征士郎,衛藤,征士郎,Q405527
Q3547232,横光克彦,横光,克彦,Q3547232
Q1654639,岩屋毅,岩屋,毅,Q1654639
Q41771045,内田静雄,内田,静雄,-1
#REF!,#REF!,#REF!,#REF!,-1
Q6094931,外山斎,外山,斎,Q6094931
Q11545768,武井俊輔,武井,俊輔,Q11545768
Q41771046,黒木万治,黒木,万治,-1
Q41771047,河野一郎,河野,一郎,Q5363958
Q7678527,江藤拓,江藤,拓,Q7678527
Q41771049,井福美年,井福,美年,-1
Q41805270,花輪智史,花輪,智史,-1
Q8056070,古川禎久,古川,禎久,Q8056070
Q41771051,宮崎一博,宮崎,一博,-1
Q5770910,川内博史,川内,博史,Q5770910
Q11466235,山之内毅,山之内,毅,Q11466235
Q41805182,保岡宏武,保岡,宏武,-1
Q41771052,祝迫光治,祝迫,光治,-1
Q41805274,斎藤佳代,斎藤,佳代,-1
Q41805313,林健二,林,健二,-1
Q16770033,金子万寿夫,金子,万寿夫,Q16770033
Q41771054,山口勇太,山口,勇太,-1
#REF!,#REF!,#REF!,#REF!,-1
Q11646177,野間健,野間,健,Q11646177
Q41771055,野呂正和,野呂,正和,-1
Q8049988,小里泰弘,小里,泰弘,Q8049988
Q337762,森山𥙿,森山,𥙿,-1
Q11422694,國場幸之助,國場,幸之助,Q11422694
Q7446761,赤嶺政賢,赤嶺,政賢,Q7446761
Q41771057,下地玲子,下地,玲子,-1
Q1761759,下地幹郎,下地,幹郎,Q1761759
Q1724004,照屋寛徳,照屋,寛徳,Q1724004
Q11454333,宮崎政久,宮崎,政久,Q11454333
Q41770568,森英士,森,英士,-1
Q130856,横路孝弘,横路,孝弘,Q130856
Q41770580,荻生和敏,荻生,和敏,-1
Q41583708,女鹿武,女鹿,武,-1
未登録→登録しない,佐々木とし子,佐々木,とし子,-1
Q7827415,黄川田徹,黄川田,徹,Q7827415
Q41770597,菊池幸夫,菊池,幸夫,Q1916906
Q41770604,佐藤克之,佐藤,克之,Q11383724
Q41770608,戸津川永,戸津川,永,-1
Q41770616,荒井寛,荒井,寛,-1
Q41770621,斎藤朝興,斎藤,朝興,-1
Q41770637,安部一真,安部,一真,-1
Q418119,大畠章宏,大畠,章宏,Q418119
Q861808,丹羽雄哉,丹羽,雄哉,Q861808
Q5533162,佐田玄一郎,佐田,玄一郎,Q5533162
Q41770663,渋沢哲男,渋沢,哲男,-1
Q41770683,平野厚子,平野,厚子,-1
Q41770691,山本悠子,山本,悠子,-1
Q41770672,赤岸雅治,赤岸,雅治,-1
Q41770713,飯島誠之助,飯島,誠之助,-1
Q11523550,村越祐民,村越,祐民,Q11523550
Q41770717,渡辺正二,渡辺,正二,-1
Q41770718,浦野真,浦野,真,-1
Q41770706,宮川伸,宮川,伸,-1
Q41770453,宮本栄,宮本,栄,-1
Q41769946,小堤東,小堤,東,-1
Q41769953,清水啓史,清水,啓史,-1
Q41770034,見山伸路,見山,伸路,-1
Q41770039,橋本繁樹,橋本,繁樹,-1
Q41770225,田川豊,田川,豊,Q11576761
Q41770738,明石行夫,明石,行夫,-1
Q41770744,佐藤清,佐藤,清,Q11384221
Q11540810,椎名毅,椎名,毅,Q11540810
Q41770725,市川佳子,市川,佳子,-1
Q41770733,沼上常生,沼上,常生,-1
Q41770758,町田明広,町田,明広,-1
Q41770760,細井良雄,細井,良雄,-1
Q41770768,上野公悦,上野,公悦,-1
Q41770775,青山了介,青山,了介,-1
Q41770771,今井基之,今井,基之,-1
Q11485751,広野允士,広野,允士,Q11485751
Q7496361,北村茂男,北村,茂男,Q7496361
Q41770802,清沢達也,清沢,達也,-1
Q41770811,水野力夫,水野,力夫,-1
Q41794092,佐伯哲也,佐伯,哲也,-1
Q382231,金子一義,金子,一義,Q382231
Q41770821,松浦喜芳,松浦,喜芳,-1
Q41770845,大野宙光,大野,宙光,-1
Q11638850,近藤浩,近藤,浩,Q11638850
Q41770849,月東義博,月東,義博,-1
Q41770832,伊神健雄,伊神,健雄,-1
Q41770840,串田真吾,串田,真吾,-1
Q41770854,中川民英,中川,民英,-1
Q41770855,内藤弘一,内藤,弘一,-1
Q41770861,山田満,山田,満,Q11470518
Q11546528,武藤貴也,武藤,貴也,Q11546528
Q41794097,田坂幾太,田坂,幾太,-1
Q41770870,畑本久仁枝,畑本,久仁枝,-1
Q463331,谷垣禎一,谷垣,禎一,Q463331
Q41770896,村上賀厚,村上,賀厚,-1
Q41770897,石谷尚子,石谷,尚子,-1
Q41770912,山元建,山元,建,-1
Q41770914,森村広,森村,広,-1
Q41770888,田中浩美,田中,浩美,-1
Q41770930,吉見秋彦,吉見,秋彦,-1
Q41770892,川戸康嗣,川戸,康嗣,-1
Q41770934,新町美千代,新町,美千代,-1
Q41770916,戸井田真太郎,戸井田,真太郎,-1
Q41770955,岩田剛,岩田,剛,-1
Q41770958,余江雪央,余江,雪央,-1
Q405085,平沼赳夫,平沼,赳夫,Q405085
Q41770964,加藤高明,加藤,高明,Q315563
Q41770970,清水貞子,清水,貞子,-1
Q11377131,今枝仁,今枝,仁,Q11377131
Q11364762,中川俊直,中川,俊直,Q11364762
Q1133463,亀井静香,亀井,静香,Q1133463
Q697969,高村正彦,高村,正彦,Q697969
Q41770993,土岐一郎,土岐,一郎,-1
未登録→登録しない,島﨑保臣,島﨑,保臣,-1
未登録→登録しない,山口湧人,山口,湧人,-1
Q41771006,山下登美子,山下,登美子,-1
Q41771007,村上智信,村上,智信,-1
Q41771022,上村泰稔,上村,泰稔,-1
未登録→登録しない,森本康仁,森本,康仁,-1
未登録→登録しない,橋田芳昭,橋田,芳昭,-1
未登録→登録しない,大塚光義,大塚,光義,-1
Q41771048,富井寿一,富井,寿一,-1
未登録→登録しない,山口広延,山口,広延,-1
Q786752,保岡興治,保岡,興治,Q786752
未登録→登録しない,永田義人,永田,義人,-1
Q6782673,水戸将史,水戸,将史,Q6782673
Q11635735,赤枝恒雄,赤枝,恒雄,Q11635735
Q8056255,漆原良夫,漆原,良夫,Q8056255
Q129149,鈴木克昌,鈴木,克昌,Q129149
Q11542092,樋口尚也,樋口,尚也,Q11542092
Q1131518,川端達夫,川端,達夫,Q1131518
Q11360103,上西小百合,上西,小百合,Q11360103
Q41777968,塩見俊次,,,-1
Q472792,高木義明,高木,義明,Q472792
Q41777969,仲間昌信,,,-1
#REF!,#REF!,#REF!,#REF!,
Q41771058,金城竜郎,金城,竜郎,
Q11572466,玉城デニー,玉城,デニー,
Q11547421,比嘉奈津美,比嘉,奈津美,
Q41771060,富川泰全,富川,泰全,
Q18817877,仲里利信,仲里,利信,
Q11629931,西銘恒三郎,西銘,恒三郎,
Q41770573,川部竜二,川部,竜二,
Q11384409,佐藤英道,佐藤,英道,
Q41777943,武田久之,武田,久之,
Q41770575,佐々木明美,佐々木,明美,
Q18817972,畠山和也,畠山,和也,
Q41770582,本間勝美,本間,勝美,
Q41805236,青木和子,青木,和子,
Q41805154,三好新治,三好,新治,
Q41805277,野市裕司,野市,裕司,
Q41805163,中島秀雄,中島,秀雄,
Q41805305,阿部千里,阿部,千里,
Q840609,鈴木宗男,鈴木,宗男,
Q41805197,豊巻絹子,豊巻,絹子,
Q11468075,山崎摩耶,山崎,摩耶,
Q41805234,金沢知歌子,金沢,知歌子,
Q11561174,清水誠一,清水,誠一,
Q17160031,鈴木貴子,鈴木,貴子,
Q11562188,渡辺孝一,渡辺,孝一,
Q41805250,高橋克也,高橋,克也,
Q49936,井上義久,井上,義久,
Q21655809,真山祐一,真山,祐一,
Q41777945,渡邊大,渡邊,大,
Q5102671,高橋千鶴子,高橋,千鶴子,
Q41805317,舩山由美,舩山,由美,
Q41770599,松井秀明,松井,秀明,
Q11449090,宇佐美登,宇佐美,登,
Q11670300,高松和夫,高松,和夫,
Q6746585,寺田学,寺田,学,
Q41805205,石川幹子,石川,幹子,
Q41805180,佐藤純郎,佐藤,純郎,
Q41805336,矢内筆勝,矢内,筆勝,
Q41805148,三上武志,三上,武志,
Q11657178,阿久津幸彦,阿久津,幸彦,
Q41777959,梶護,梶,護,
Q11468214,山崎誠,山崎,誠,
Q41805308,常盤茂樹,常盤,茂樹,
#REF!,#REF!,#REF!,#REF!,
Q11544051,橋本英教,橋本,英教,
Q41805231,村上文人,村上,文人,
,,,,
,,,,
,,,,
