茨城7区,,,,石嶋,巌,いしじま,いわお,63,共産,,新,0,,農業・党茨城県委員〈元〉いばらきコープ生協職員▽結城第一高,http://www.asahi.com/senkyo/senkyo2017/koho/A08.html
茨城7区,,,,永岡,桂子,ながおか,けいこ,63,自民,,前,4,比例,党消費者問題調査会事務局長〈元〉衆院文科委員長・厚労副大臣▽学習院大,http://www.asahi.com/senkyo/senkyo2017/koho/A08.html
茨城7区,,,,中村,喜四郎,なかむら,きしろう,68,無所,公明,前,13,,自動車学校社長〈元〉建設相・自民党道路調査会長・科技庁長官▽日大,http://www.asahi.com/senkyo/senkyo2017/koho/A08.html
栃木1区,,,,渡辺,典喜,わたなべ,のりよし,34,無所,,新,0,,〈元〉松下政経塾生・編集プロダクション社員▽早大,http://www.asahi.com/senkyo/senkyo2017/koho/A09.html
栃木1区,,,,柏倉,祐司,かしわくら,ゆうじ,48,希望,,元,1,比例,医師〈元〉慶大院特別研究准教授・岡山大特任准教授▽順天堂大院,http://www.asahi.com/senkyo/senkyo2017/koho/A09.html
栃木1区,,,,船田,元,ふなだ,はじめ,63,自民,公明,前,11,比例,党憲法改正推進本部長代行〈元〉弾劾裁判所裁判長・経企庁長官▽慶大院,http://www.asahi.com/senkyo/senkyo2017/koho/A09.html
栃木1区,,,,青木,弘,あおき,ひろし,56,共産,,新,0,,党地区常任委員・党栃木県委員〈元〉生協職員▽城西大,http://www.asahi.com/senkyo/senkyo2017/koho/A09.html
栃木2区,,,,西川,公也,にしかわ,こうや,74,自民,公明,前,6,,〈元〉農水相・党副幹事長・栃木県議長・県職員▽東京農工大院,http://www.asahi.com/senkyo/senkyo2017/koho/A09.html
栃木2区,,,,福田,昭夫,ふくだ,あきお,69,無所,立憲/社民,前,4,,民進党栃木県代表〈元〉総務政務官・県知事・今市市長▽東北大,http://www.asahi.com/senkyo/senkyo2017/koho/A09.html
栃木3区,,,,槙,昌三,まき,しょうぞう,74,共産,,新,0,,党区国政委員長〈元〉党地区委員長・西那須野町議▽宇都宮大,http://www.asahi.com/senkyo/senkyo2017/koho/A09.html
栃木3区,,,,石渡,剛,いしわた,つよし,48,諸派,,新,0,,幸福実現党栃木県地区支部長・幸福の科学職員〈元〉学習塾経営▽敬愛大,http://www.asahi.com/senkyo/senkyo2017/koho/A09.html
栃木3区,,,,渡辺,美由紀,わたなべ,みゆき,58,希望,,新,0,比例,経営コンサル業・医師・公認会計士・税理士▽日本医科大,http://www.asahi.com/senkyo/senkyo2017/koho/A09.html
栃木3区,,,,簗,和生,やな,かずお,38,自民,公明,前,2,比例,国交兼内閣府政務官〈元〉党国防副部会長・シンクタンク研究員▽東大院,http://www.asahi.com/senkyo/senkyo2017/koho/A09.html
栃木4区,,,,佐藤,勉,さとう,つとむ,65,自民,公明,前,7,比例,〈元〉衆院議運委員長・党国対委員長・総務相・国家公安委員長▽日大,http://www.asahi.com/senkyo/senkyo2017/koho/A09.html
