選挙区候補者：北海道,,,,,,,,,,,http://www.asahi.com/senkyo/senkyo2016/koho/B01.html
選挙区候補者：新潟,,中原　八一,57,自民,現,〈元〉国交政務官,,,,/senkyo/senkyo2016/carta/BZZZZZ2P8.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B15.html
選挙区候補者：新潟,,横井　基至,35,諸派,新,幸福実現党員,https://twitter.com/motoyukiyokoi,http://www.facebook.com/motoyuki.yokoi,http://ameblo.jp/motoyukiyokoi,/senkyo/senkyo2016/carta/B00001NZT.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B15.html
選挙区候補者：新潟,,森　ゆうこ,60,無所属,前,生活の党県代表,https://twitter.com/moriyukogiin,https://www.facebook.com/yuko.mori.75873,http://www.mori-yuko.com/,/senkyo/senkyo2016/carta/BZZZZZ0ZO.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B15.html
選挙区候補者：富山,,,,,,,,,,,http://www.asahi.com/senkyo/senkyo2016/koho/B16.html
選挙区候補者：富山,,野上　浩太郎,49,自民,現,〈元〉国交副大臣,,https://www.facebook.com/nogamikotaro.net,http://www.kotaro.net,/senkyo/senkyo2016/carta/BZZZZZ0ZY.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B16.html
選挙区候補者：富山,,道用　悦子,50,無所属,新,市民団体世話人,https://twitter.com/doyo2016,https://www.facebook.com/douyouetsuko/,,/senkyo/senkyo2016/carta/B000021LW.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B16.html
選挙区候補者：富山,,吉田　かをる,61,諸派,新,幸福実現党員,https://twitter.com/kawoyosida,https://www.facebook.com/kaworu.yoshida.9,http://ameblo.jp/yoshida-kaworu,/senkyo/senkyo2016/carta/B000019K6.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B16.html
選挙区候補者：石川,,,,,,,,,,,http://www.asahi.com/senkyo/senkyo2016/koho/B17.html
選挙区候補者：石川,,宮元　智,56,諸派,新,幸福実現党員,https://twitter.com/satoshimiyamoto,https://www.facebook.com/satoshi.miyamoto.52,http://miyamoto-satoshi.com/,/senkyo/senkyo2016/carta/B000019VQ.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B17.html
選挙区候補者：石川,,柴田　未来,45,無所属,新,弁護士,https://twitter.com/shibatamikiinfo,https://www.facebook.com/shibatamiki.official/,https://www.shibatamiki.com/,/senkyo/senkyo2016/carta/B000021BB.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B17.html
選挙区候補者：石川,,岡田　直樹,54,自民,現,財務副大臣,,,http://okada-naoki.net,/senkyo/senkyo2016/carta/BZZZZZ109.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B17.html
選挙区候補者：福井,,,,,,,,,,,http://www.asahi.com/senkyo/senkyo2016/koho/B18.html
選挙区候補者：福井,,白川　康之,59,諸派,新,幸福実現党員,,,http://shirakawa-yasuyuki.org,/senkyo/senkyo2016/carta/B00001PK6.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B18.html
選挙区候補者：福井,,横山　龍寛,51,無所属,新,連合福井役員,,https://m.facebook.com/tatsuhiro.yokoyama.94,http://fukui-yokoyama.main.jp,/senkyo/senkyo2016/carta/B000021E1.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B18.html
選挙区候補者：福井,,山崎　正昭,74,自民,現,参院議長,,,http://www.m-yamazaki.com/,/senkyo/senkyo2016/carta/BZZZZZ10D.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B18.html
選挙区候補者：山梨,,,,,,,,,,,http://www.asahi.com/senkyo/senkyo2016/koho/B19.html
選挙区候補者：山梨,,宮沢　由佳,53,民進,新,社福法人理事長,https://twitter.com/chibikkorijicho,https://www.facebook.com/yuka.miyazawa.10,http://yuka-net.com/,/senkyo/senkyo2016/carta/B000021EP.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B19.html
選挙区候補者：山梨,,高野　剛,68,自民,新,〈元〉県議長,https://twitter.com/takano_tsuyoshi,https://www.facebook.com/高野-つよし-1135417833155890/,http://takano-tsuyoshi.jp/,/senkyo/senkyo2016/carta/BZZZZZ2X3.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B19.html
選挙区候補者：山梨,,米長　晴信,50,無所属,前,〈元〉テレビ局記者,https://twitter.com/harunobu_yone,https://www.facebook.com/harunobu.yonenaga,http://www.harunobu.net,/senkyo/senkyo2016/carta/B000011MJ.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B19.html
選挙区候補者：山梨,,西脇　愛,31,諸派,新,幸福実現党員,https://twitter.com/AiNishiwaki,https://www.facebook.com/ai.nishiwaki.hrp,http://ameblo.jp/ai-nishiwaki/,/senkyo/senkyo2016/carta/B000021FL.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B19.html
選挙区候補者：長野,,,,,,,,,,,http://www.asahi.com/senkyo/senkyo2016/koho/B20.html
選挙区候補者：長野,,杉尾　秀哉,58,民進,新,〈元〉キャスター,https://twitter.com/hideya_sugio,https://www.facebook.com/sugiohideya/,http://sugio.club/,/senkyo/senkyo2016/carta/B000021F7.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B20.html
選挙区候補者：長野,,及川　幸久,56,諸派,新,幸福実現党役員,,,,/senkyo/senkyo2016/carta/B00001O06.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B20.html
選挙区候補者：長野,,若林　健太,52,自民,現,〈元〉外務政務官,,https://www.facebook.com/wakabayashikenta/,http://www.wakabayashikenta.com/,/senkyo/senkyo2016/carta/B00001CBE.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B20.html
選挙区候補者：岐阜,,,,,,,,,,,http://www.asahi.com/senkyo/senkyo2016/koho/B21.html
選挙区候補者：岐阜,,加納　有輝彦,55,諸派,新,幸福実現党員,https://twitter.com/asebora,http://www.facebook.com/yukihiko.kanoh,http://ameblo.jp/papadad/,/senkyo/senkyo2016/carta/B000019JU.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B21.html
選挙区候補者：岐阜,,小見山　幸治,53,民進,現,党県代表,https://twitter.com/KomiyamaSangiin,https://www.facebook.com/KomiyamaSangiin/,http://www.komiyama.to/,/senkyo/senkyo2016/carta/B00001BV2.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B21.html
選挙区候補者：岐阜,,渡辺　猛之,48,自民,現,全国商工連顧問,,https://www.facebook.com/takeyuki0418/,http://www.watanabetakeyuki.jp/index.html,/senkyo/senkyo2016/carta/BZZZZZ331.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B21.html
選挙区候補者：静岡,,,,,,,,,,,http://www.asahi.com/senkyo/senkyo2016/koho/B22.html
選挙区候補者：静岡,,江頭　俊満,53,諸派,新,幸福実現党員,https://twitter.com/egasiratosimitu,http://www.facebook.com/tosimitu.egasira,http://egashira-t.com/index.html,/senkyo/senkyo2016/carta/B000019UG.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B22.html
選挙区候補者：静岡,,平山　佐知子,45,民進,新,アナウンサー,https://twitter.com/hirayamasachiko,https://www.facebook.com/hirayamasachiko,http://hirayamasachiko.com,/senkyo/senkyo2016/carta/B000021FM.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B22.html
選挙区候補者：静岡,,鈴木　千佳,45,共産,新,党県常任委員,https://twitter.com/chikachika_gogo,https://www.facebook.com/chikachikagogo/,http://ameblo.jp/chikachika-gogo/,/senkyo/senkyo2016/carta/B00001FZJ.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B22.html
選挙区候補者：静岡,,岩井　茂樹,48,自民,現,〈元〉経産政務官,,https://www.facebook.com/shigeki.iwai.108,http://www.iwais.com/,/senkyo/senkyo2016/carta/B000004FZ.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B22.html
選挙区候補者：静岡,,大嶽　創太郎,33,無所属,新,ジャーナリスト,,,,/senkyo/senkyo2016/carta/B000021X9.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B22.html
選挙区候補者：愛知,,,,,,,,,,,http://www.asahi.com/senkyo/senkyo2016/koho/B23.html
選挙区候補者：愛知,,中根　裕美,42,諸派,新,幸福実現党員,https://twitter.com/NakaneHiromi,https://www.facebook.com/nakane.hiromi,http://nakanehiromi.blog.fc2.com,/senkyo/senkyo2016/carta/B000019LI.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B23.html
選挙区候補者：愛知,,井桁　亮,46,こころ,新,〈元〉県議,,https://ja-jp.facebook.com/people/亮井桁/100008624951808,http://www.igetamakoto-nihon.com/,/senkyo/senkyo2016/carta/B000004SW.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B23.html
選挙区候補者：愛知,,里見　隆治,48,公明,新,〈元〉厚労省参事官,https://twitter.com/satomi_ryuji,https://www.facebook.com/satomi.komei,http://satomi-ryuji.com/,/senkyo/senkyo2016/carta/B000021FF.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B23.html
選挙区候補者：愛知,,奥田　香代,51,諸派,新,減税日本支部長,https://twitter.com/dogbell_okuda,http://www.facebook.com/ka.yo.okuda.1,http://team-okuda.dog,/senkyo/senkyo2016/carta/B000021QY.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B23.html
選挙区候補者：愛知,,須山　初美,37,共産,新,党県常任委員,https://twitter.com/suyama_hatsumi,https://www.fb.com/696058817192117/,http://suyama-hatsumi.jp/,/senkyo/senkyo2016/carta/B00001SHU.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B23.html
選挙区候補者：愛知,,平山　良平,68,社民,新,〈元〉中学校教諭,,https://www.facebook.com/profile.php?id=100012430770284,http://h-ryouhei.jp,/senkyo/senkyo2016/carta/B000011L9.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B23.html
選挙区候補者：愛知,,伊藤　孝恵,41,民進,新,広告制作会社員,https://twitter.com/itotakae0630,https://www.facebook.com/profile.php?id=100011347223104,http://itoutakae.info/,/senkyo/senkyo2016/carta/B000021EJ.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B23.html
選挙区候補者：愛知,,藤川　政人,56,自民,現,〈元〉総務政務官,https://twitter.com/FujikawaSangiin,https://www.facebook.com/fujikawa.masahito.office,//fujikawa-masahito.com/,/senkyo/senkyo2016/carta/BZZZZZ39U.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B23.html
選挙区候補者：愛知,,斎藤　嘉隆,53,民進,現,〈元〉県教組委員長,https://twitter.com/saito_yoshitaka,https://www.facebook.com/profile.php?id=100004563074047&fref=ts,http://saitoyoshitaka.com/,/senkyo/senkyo2016/carta/B00001CBS.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B23.html
選挙区候補者：三重,,,,,,,,,,,http://www.asahi.com/senkyo/senkyo2016/koho/B24.html
選挙区候補者：三重,,芝　博一,66,民進,現,〈元〉官房副長官,,,http://www.shiba-hirokazu.com/,/senkyo/senkyo2016/carta/BZZZZZ126.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B24.html
選挙区候補者：三重,,野原　典子,59,諸派,新,幸福実現党員,,https://www.facebook.com/norico.nohara,,/senkyo/senkyo2016/carta/B000019KP.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B24.html
選挙区候補者：三重,,山本　佐知子,48,自民,新,〈元〉旅行会社員,,,http://www.yamamoto-sachiko.jp/,/senkyo/senkyo2016/carta/B000021FG.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B24.html
選挙区候補者：滋賀,,,,,,,,,,,http://www.asahi.com/senkyo/senkyo2016/koho/B25.html
選挙区候補者：滋賀,,荒川　雅司,41,諸派,新,幸福実現党員,,https://ja-jp.facebook.com/people/Masashi-Arakawa/100005211330715,http://ameblo.jp/kerykeion777,/senkyo/senkyo2016/carta/B00001ONK.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B25.html
選挙区候補者：滋賀,,林　久美子,43,民進,現,〈元〉文科政務官,,,http://www.93co.jp,/senkyo/senkyo2016/carta/BZZZZZ12C.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B25.html
選挙区候補者：滋賀,,小鑓　隆史,49,自民,新,〈元〉経産省職員,,http://www.facebook.com/koyaritakashi/,http://www.koyaritakashi.net/,/senkyo/senkyo2016/carta/B00001R59.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B25.html
選挙区候補者：京都,,,,,,,,,,,http://www.asahi.com/senkyo/senkyo2016/koho/B26.html
選挙区候補者：京都,,福山　哲郎,54,民進,現,党幹事長代理,https://twitter.com/fuku_tetsu,https://www.facebook.com/fukuyamatetsuro/,http://www.fukuyama.gr.jp/diary/,/senkyo/senkyo2016/carta/BZZZZZ12L.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B26.html
選挙区候補者：京都,,大八木　光子,32,諸派,新,幸福実現党員,https://twitter.com/oyagimitsuko,https://www.facebook.com/oyagimitsuko/,http://ameblo.jp/el-miko/,/senkyo/senkyo2016/carta/B00002183.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B26.html
選挙区候補者：京都,,二之湯　智,71,自民,現,〈元〉総務副大臣,https://twitter.com/ninoyu_satoshi,https://www.facebook.com/ninoyu.satoshi2016/,http://www.ninoyusatoshi.com,/senkyo/senkyo2016/carta/BZZZZZ12K.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B26.html
選挙区候補者：京都,,大河原　寿貴,39,共産,新,弁護士,https://twitter.com/kyoto_justice,https://www.facebook.com/kyoto.justice/,http://kyoto-justice.jp/,/senkyo/senkyo2016/carta/B000021HK.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B26.html
選挙区候補者：大阪,,,,,,,,,,,http://www.asahi.com/senkyo/senkyo2016/koho/B27.html
選挙区候補者：大阪,,渡部　結,35,共産,新,党府委員,https://twitter.com/yuiwatanabe_osk,http://www.facebook.com/yui.watanabe.jcp.osk/,http://watanabeyui.net,/senkyo/senkyo2016/carta/B00001MJX.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B27.html
選挙区候補者：大阪,,浅田　均,65,お維新,新,党政調会長,https://twitter.com/asalogue,https://www.facebook.com/asadahitoshi/,http://asd2a.com/,/senkyo/senkyo2016/carta/BZZZZZ3HS.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B27.html
選挙区候補者：大阪,,古川　秀雄,38,こころ,新,参院議員秘書,,,,/senkyo/senkyo2016/carta/B00001FLT.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B27.html
選挙区候補者：大阪,,尾立　源幸,52,民進,現,公認会計士,,https://www.facebook.com/odachimotoyuki/,http://odachi.info/,/senkyo/senkyo2016/carta/BZZZZZ131.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B27.html
選挙区候補者：大阪,,佐野　明美,45,諸派,新,支持なし府代表,,,http://支持政党なし.com/,/senkyo/senkyo2016/carta/B000021SK.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B27.html
選挙区候補者：大阪,,松川　るい,45,自民,新,〈元〉外務省室長,https://twitter.com/Matsukawa_Rui,http://www.facebook.com/Matsukawa-rui/,http://matsukawa-rui.jp,/senkyo/senkyo2016/carta/B000021G3.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B27.html
選挙区候補者：大阪,,数森　圭吾,36,諸派,新,幸福実現党員,,,http://s.ameblo.jp/nfk-go/,/senkyo/senkyo2016/carta/B00001RSB.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B27.html
選挙区候補者：大阪,,石川　博崇,42,公明,現,〈元〉防衛政務官,,,http://www.hiro-ishikawa.net,/senkyo/senkyo2016/carta/B00001BYT.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B27.html
選挙区候補者：大阪,,高木　佳保里,43,お維新,新,〈元〉堺市議,https://twitter.com/takagikaori1010,http://www.facebook.com/takagikaori1010/,http://kaori-takagi.com/,/senkyo/senkyo2016/carta/B00001EE2.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B27.html
選挙区候補者：兵庫,,,,,,,,,,,http://www.asahi.com/senkyo/senkyo2016/koho/B28.html
選挙区候補者：兵庫,,湊　侑子,33,諸派,新,幸福実現党員,https://twitter.com/minatoyuko,https://www.facebook.com/miw.wld?fref=nf,http://ameblo.jp/minatoyuko/,/senkyo/senkyo2016/carta/B000019RK.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B28.html
選挙区候補者：兵庫,,末松　信介,60,自民,現,党幹事長代理,,,http://suematsu.org/,/senkyo/senkyo2016/carta/BZZZZZ13D.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B28.html
選挙区候補者：兵庫,,水岡　俊一,60,民進,現,党県代表,,https://www.facebook.com/mizuoka.shunichi,https://www.mizuoka.net/,/senkyo/senkyo2016/carta/BZZZZZ13C.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B28.html
選挙区候補者：兵庫,,金田　峰生,50,共産,新,〈元〉県議,https://twitter.com/mineo_kaneda,http://www.facebook.com/kanedamineo,http://m-kaneda.wajcp.net/,/senkyo/senkyo2016/carta/BZZZZZ3MJ.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B28.html
選挙区候補者：兵庫,,伊藤　孝江,48,公明,新,弁護士,https://twitter.com/ito_takae,https://www.facebook.com/itotakae.hyogo/,http://ito-takae.com/,/senkyo/senkyo2016/carta/B00001ZME.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B28.html
選挙区候補者：兵庫,,片山　大介,49,お維新,新,〈元〉ＮＨＫ記者,https://twitter.com/katayamayusuke,https://www.facebook.com/katayamadaisuke106/,http://katayama-daisuke.com/,/senkyo/senkyo2016/carta/B000021II.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B28.html
選挙区候補者：兵庫,,下家　淳の介,44,こころ,新,建設会社長,,https://www.facebook.com/junshimoie,,/senkyo/senkyo2016/carta/B00001WSR.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B28.html
選挙区候補者：奈良,,,,,,,,,,,http://www.asahi.com/senkyo/senkyo2016/koho/B29.html
選挙区候補者：奈良,,前川　清成,53,民進,現,弁護士,https://twitter.com/k_maekawa,https://www.facebook.com/kiyoshigemaekawa,http://maekawa-kiyoshige.net/,/senkyo/senkyo2016/carta/BZZZZZ13J.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B29.html
選挙区候補者：奈良,,吉野　忠男,57,お維新,新,大阪経大教授,https://twitter.com/yosino_tadao,https://www.facebook.com/yoshino.tadao/,,/senkyo/senkyo2016/carta/B00000N2E.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B29.html
選挙区候補者：奈良,,佐藤　啓,37,自民,新,〈元〉総務省職員,,https://www.facebook.com/sato.kei.jp/,http://sato-kei.jp/,/senkyo/senkyo2016/carta/B000021MF.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B29.html
選挙区候補者：奈良,,田中　孝子,60,諸派,新,幸福実現党員,,,http://ameblo.jp/tanakatakako,/senkyo/senkyo2016/carta/B000019RY.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B29.html
選挙区候補者：和歌山,,,,,,,,,,,http://www.asahi.com/senkyo/senkyo2016/koho/B30.html
選挙区候補者：和歌山,,西本　篤,46,諸派,新,幸福実現党員,,https://www.facebook.com/Atsushi.Nishimoto7,http://an7.sakura.ne.jp/,/senkyo/senkyo2016/carta/B000019VW.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B30.html
選挙区候補者：和歌山,,由良　登信,64,無所属,新,弁護士,https://twitter.com/yuratakanobu,https://www.facebook.com/565489770298783/,http://www.yura9.net/,/senkyo/senkyo2016/carta/B000021FQ.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B30.html
選挙区候補者：和歌山,,鶴保　庸介,49,自民,現,〈元〉国交副大臣,,https://www.facebook.com/tsuruho,http://www.tsuruho.com/,/senkyo/senkyo2016/carta/BZZZZZ13P.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B30.html
選挙区候補者：鳥取・島根,,,,,,,,,,,http://www.asahi.com/senkyo/senkyo2016/koho/B31.html
選挙区候補者：鳥取・島根,,国領　豊太,34,諸派,新,幸福実現党役員,,,http://kokuryo-bunta.com/blog/,/senkyo/senkyo2016/carta/B00001RTG.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B31.html
選挙区候補者：鳥取・島根,,福島　浩彦,59,無所属,新,〈元〉消費者庁長官,https://twitter.com/fukushimakosiki,https://www.facebook.com/zyuminmesen/,http://fukushima-hirohiko.com/,/senkyo/senkyo2016/carta/B000021FN.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B31.html
選挙区候補者：鳥取・島根,,青木　一彦,55,自民,現,〈元〉参院議員秘書,,,http://www.aokikazuhiko.jp,/senkyo/senkyo2016/carta/B00001CIG.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B31.html
選挙区候補者：岡山,,,,,,,,,,,http://www.asahi.com/senkyo/senkyo2016/koho/B33.html
選挙区候補者：岡山,,小野田　紀美,33,自民,新,〈元〉東京都北区議,,https://www.facebook.com/OnodaKimi.Okayama/,http://onodakimi.com,/senkyo/senkyo2016/carta/B00001HWD.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B33.html
選挙区候補者：岡山,,田部　雄治,40,諸派,新,幸福実現党員,https://twitter.com/tanabe_yuji,https://ja-jp.facebook.com/yuji.tanabe.501,http://ameblo.jp/tanabe-yuji/,/senkyo/senkyo2016/carta/B00001NH4.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B33.html
選挙区候補者：岡山,,黒石　健太郎,32,民進,新,起業支援会社長,https://twitter.com/kentaro9614,https://www.facebook.com/kentaro.kuroishi,http://k-kuroishi.jp/,/senkyo/senkyo2016/carta/B000020BY.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B33.html
選挙区候補者：広島,,,,,,,,,,,http://www.asahi.com/senkyo/senkyo2016/koho/B34.html
選挙区候補者：広島,,佐伯　知子,36,諸派,新,幸福実現党員,,https://www.facebook.com/profile.php?id=100007874922516&fref=ts,http://ameblo.jp/saekitomoko,/senkyo/senkyo2016/carta/B00001RTH.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B34.html
選挙区候補者：広島,,玉田　憲勲,58,無所属,新,医師,,,http://touyodai.jp/,/senkyo/senkyo2016/carta/B000021UY.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B34.html
選挙区候補者：広島,,中丸　啓,52,こころ,新,〈元〉衆院議員,https://twitter.com/maruchan777jp,https://ja-jp.facebook.com/nakamaru.hiromu,http://s.ameblo.jp/nakamaru-hiromu/,/senkyo/senkyo2016/carta/B00001O00.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B34.html
選挙区候補者：広島,,柳田　稔,61,民進,現,〈元〉法相,,,http://www.yarukida.com,/senkyo/senkyo2016/carta/BZZZZZ14G.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B34.html
選挙区候補者：広島,,高見　篤己,64,共産,新,党県常任委員,,https://www.facebook.com/people/%E9%AB%98%E8%A6%8B%E7%AF%A4%E5%B7%B1/100005020839951,http://jcph.cocolog-nifty.com/,/senkyo/senkyo2016/carta/B000004FF.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B34.html
選挙区候補者：広島,,宮沢　洋一,66,自民,現,〈元〉経産相,,,http://www.miyazawa-yoichi.com,/senkyo/senkyo2016/carta/BZZZZZ0QJ.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B34.html
選挙区候補者：広島,,灰岡　香奈,33,お維新,新,〈元〉和木町議,https://twitter.com/kana_628,https://www.facebook.com/kana.haioka,http://ameblo.jp/haioka-kana/,/senkyo/senkyo2016/carta/B00001FP9.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B34.html
選挙区候補者：山口,,,,,,,,,,,http://www.asahi.com/senkyo/senkyo2016/koho/B35.html
選挙区候補者：山口,,河井　美和子,53,諸派,新,幸福実現党員,https://twitter.com/miwako_hrp,http://www.facebook.com/people/河井美和子/100004758812496,http://ameblo.jp/kawaimiwako/,/senkyo/senkyo2016/carta/B000019MC.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B35.html
選挙区候補者：山口,,纐纈　厚,65,無所属,新,〈元〉山口大副学長,,,http://koketu.net/,/senkyo/senkyo2016/carta/B000021FB.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B35.html
選挙区候補者：山口,,江島　潔,59,自民,現,〈元〉下関市長,,https://www.facebook.com/kiyoshi.ejima,http://www.kiyoshi-ejima.jp,/senkyo/senkyo2016/carta/BZZZZZ5RK.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B35.html
選挙区候補者：徳島・高知,,,,,,,,,,,http://www.asahi.com/senkyo/senkyo2016/koho/B36.html
選挙区候補者：徳島・高知,,大西　聡,53,無所属,新,弁護士,,https://www.facebook.com/%E5%A4%A7%E8%A5%BF-%E8%81%A1-%E3%81%9D%E3%81%86-1506144686359292/?tsid=0.5466385983421853&slog=1731&seq=1400648435&rk=0&fbtype=274,,/senkyo/senkyo2016/carta/B000021FI.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B36.html
選挙区候補者：徳島・高知,,福山　正敏,45,諸派,新,幸福実現党員,,https://www.facebook.com/masatoshifukuyama.1,http://ameblo.jp/ma-fukuyama/,/senkyo/senkyo2016/carta/B000021FH.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B36.html
選挙区候補者：徳島・高知,,中西　祐介,36,自民,現,財務政務官,,https://www.facebook.com/yusuke.nakanishi.146,http://yusuke-nakanishi.jp,/senkyo/senkyo2016/carta/B00001CD1.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B36.html
選挙区候補者：香川,,,,,,,,,,,http://www.asahi.com/senkyo/senkyo2016/koho/B37.html
選挙区候補者：香川,,田辺　健一,35,共産,新,党県常任委員,https://twitter.com/kensan68242491,https://www.facebook.com/ken.tanabe.98,http://tanaken.wajcp.net,/senkyo/senkyo2016/carta/B00001PCJ.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B37.html
選挙区候補者：香川,,中西　利恵,53,諸派,新,幸福実現党員,,https://www.facebook.com/nakanishirie.hrp,http://ameblo.jp/nakanishirie/,/senkyo/senkyo2016/carta/B00001PK1.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B37.html
選挙区候補者：香川,,磯崎　仁彦,58,自民,現,〈元〉経産政務官,https://twitter.com/isozakiyoshi,https://www.facebook.com/yoshihiko.isozaki.1,http://www.isozaki-yoshihiko.com,/senkyo/senkyo2016/carta/B00001CB0.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B37.html
選挙区候補者：香川,,田中　俊秀,65,無所属,新,〈元〉清掃作業員,,,,/senkyo/senkyo2016/carta/B000021X6.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B37.html
選挙区候補者：愛媛,,,,,,,,,,,http://www.asahi.com/senkyo/senkyo2016/koho/B38.html
選挙区候補者：愛媛,,森田　浩二,56,諸派,新,幸福実現党員,,https://www.facebook.com/morita.kojihrp,http://ameblo.jp/morita-koji,/senkyo/senkyo2016/carta/B000019VZ.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B38.html
選挙区候補者：愛媛,,山本　順三,61,自民,現,国交副大臣,,https://www.facebook.com/Yamamotojunzo/,http://www.j-yamamoto.net/,/senkyo/senkyo2016/carta/BZZZZZ159.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B38.html
選挙区候補者：愛媛,,永江　孝子,56,無所属,新,〈元〉アナウンサー,https://twitter.com/nagaetakako,https://www.facebook.com/nagae-takako,http://nagaetakako.com/,/senkyo/senkyo2016/carta/B000015W2.htm,http://www.asahi.com/senkyo/senkyo2016/koho/B38.html
選挙区候補者：福岡,,,,,,,,,,,http://www.asahi.com/senkyo/senkyo2016/koho/B40.html
