qname,url,type,ident,dst
Q41770730,https://www.facebook.com/futori.hideshi,page,1668568743401558,https://www.facebook.com/futori.hideshi/
Q11589542,https://www.facebook.com/kamiyamayosuke,page,1038405289506364,https://www.facebook.com/kamiyamayosuke/
Q11570409,https://www.facebook.com/makishimakaren,page,197792250245888,https://www.facebook.com/makishimakaren/
Q41770784,https://www.facebook.com/nishida.syoji,page,1614827041895650,https://www.facebook.com/nishida.syoji/
Q41770800,https://www.facebook.com/hashimoto.masayuki80,profile,100006763350136,https://www.facebook.com/hashimoto.masayuki80
Q41770804,https://www.facebook.com/daisuke.tezuka.50,profile,100004047249389,https://www.facebook.com/daisuke.tezuka.50
Q41770814,https://www.facebook.com/norico.nohara,profile,100003172873889,https://www.facebook.com/norico.nohara
Q459698,https://www.facebook.com/noda.seiko,page,294933870524399,https://www.facebook.com/noda.seiko/
Q8054534,https://www.facebook.com/mutou.youji,page,303235826546149,https://www.facebook.com/mutou.youji/
Q11590601,https://www.facebook.com/KandaKenji21,page,606065036108917,https://www.facebook.com/KandaKenji21/
Q7706881,https://www.facebook.com/profile.php?id=100022408416948,profile,100022408416948,https://www.facebook.com/profile.php?id=100022408416948
Q11644760,https://www.facebook.com/kazuhiko.shigetoku,profile,100002609321897,https://www.facebook.com/kazuhiko.shigetoku
Q11624750,https://www.facebook.com/fujitadaisuke,profile,100000642979816,https://www.facebook.com/fujitadaisuke
Q41770866,https://www.facebook.com/ogawayasue,profile,100002073047402,https://www.facebook.com/ogawayasue
Q41770867,https://www.facebook.com/jcp.nishizawa.k,page,330955820439500,https://www.facebook.com/jcp.nishizawa.k/
Q41805296,https://www.facebook.com/skkokumi,profile,100005199884498,https://www.facebook.com/skkokumi
Q9067667,https://www.facebook.com/akira310office,page,134790597146063,https://www.facebook.com/akira310office/
Q41805169,https://www.facebook.com/eitaro.chujo,profile,100003262761518,https://www.facebook.com/eitaro.chujo
Q41770900,https://www.facebook.com/minobeteruo,profile,100005237888742,https://www.facebook.com/minobeteruo
Q11561908,https://www.facebook.com/naomi.tokashiki.03,page,480929228643404,https://www.facebook.com/naomi.tokashiki.03/
Q7677366,https://www.facebook.com/takashi.otsuka.982,profile,100002531859876,https://www.facebook.com/takashi.otsuka.982
Q41770882,https://www.facebook.com/fumitakefujita1980,page,691558907684140,https://www.facebook.com/fumitakefujita1980/
Q11629761,https://www.facebook.com/nishinokoichi.osaka,page,1841984245815922,https://www.facebook.com/nishinokoichi.osaka/
Q41770893,https://www.facebook.com/kitamura.miki19,page,800514530004865,https://www.facebook.com/kitamura.miki19/
Q41770924,https://www.facebook.com/jiro.funakawa,profile,100000392615579,https://www.facebook.com/jiro.funakawa
Q11622818,https://www.facebook.com/FujiiHisayuki,profile,100006345679021,https://www.facebook.com/FujiiHisayuki
Q41805300,https://www.facebook.com/ikumura.naoko,page,119957102008094,https://www.facebook.com/ikumura.naoko/
Q41770936,https://www.facebook.com/profile.php?id=100012702090050,profile,100012702090050,https://www.facebook.com/profile.php?id=100012702090050
Q8050121,https://www.facebook.com/yasutoshi.nisimura,profile,100000888433946,https://www.facebook.com/yasutoshi.nisimura
Q7677354,https://www.facebook.com/nagayasut,page,737440496339215,https://www.facebook.com/nagayasut/
Q1315762,https://www.facebook.com/松本-たけあき-211674492334258,page,211674492334258,https://www.facebook.com/%E6%9D%BE%E6%9C%AC-%E3%81%9F%E3%81%91%E3%81%82%E3%81%8D-211674492334258/
Q41770920,https://www.facebook.com/池畑浩太朗-786153221516243,page,786153221516243,https://www.facebook.com/%E6%B1%A0%E7%95%91%E6%B5%A9%E5%A4%AA%E6%9C%97-786153221516243/
Q11563479,https://www.facebook.com/shunji.yuhara.1,profile,100003577413532,https://www.facebook.com/shunji.yuhara.1
Q419010,https://www.facebook.com/uchiyamaakira0303,profile,100004138324297,https://www.facebook.com/uchiyamaakira0303
Q41770969,https://www.facebook.com/kana.haioka,profile,100004017503087,https://www.facebook.com/kana.haioka
Q11553342,https://www.facebook.com/kawaikatsuyuki,page,345327175641210,https://www.facebook.com/kawaikatsuyuki/
Q11620603,https://www.facebook.com/kaita1964,page,129174740981574,https://www.facebook.com/kaita1964/
Q11627955,https://www.facebook.com/profile.php?id=100012092833477,profile,100012092833477,https://www.facebook.com/profile.php?id=100012092833477
Q11580199,https://www.facebook.com/yoichi.shiraishi.1,profile,100001300583691,https://www.facebook.com/yoichi.shiraishi.1
Q41771003,https://www.facebook.com/hiroki.siraishi,profile,100002209781685,https://www.facebook.com/hiroki.siraishi
Q8060529,https://www.facebook.com/yamamotoyujioffice,page,1743313679264344,https://www.facebook.com/yamamotoyujioffice/
Q8055970,https://www.facebook.com/Harada4192,page,1930235023930171,https://www.facebook.com/Harada4192/
Q7850337,https://www.facebook.com/tomioka2tom,page,536446573062070,https://www.facebook.com/tomioka2tom/
Q8046971,https://www.facebook.com/tanigawayaichi,profile,100013943555593,https://www.facebook.com/tanigawayaichi
Q11646016,https://www.facebook.com/nodatakeshi.page,page,553343944708518,https://www.facebook.com/nodatakeshi.page/
Q8050092,https://www.facebook.com/yasushi.kaneko.7,profile,100002214611609,https://www.facebook.com/yasushi.kaneko.7
Q7504802,https://www.facebook.com/anamiyoichi,page,451637851605144,https://www.facebook.com/anamiyoichi/
Q11597257,https://www.facebook.com/anamiyoichi,page,451637851605144,https://www.facebook.com/anamiyoichi/
Q41771051,https://www.facebook.com/kazuhiro68,profile,100004065642484,https://www.facebook.com/kazuhiro68
Q41805182,https://www.facebook.com/hirotakeyasuoka,page,850517571776070,https://www.facebook.com/hirotakeyasuoka/
Q16770033,https://www.facebook.com/kanekomasuo,page,1405011019768860,https://www.facebook.com/kanekomasuo/
Q11646177,https://www.facebook.com/noma.takeshi,page,1503482479936464,https://www.facebook.com/noma.takeshi/
Q840609,https://www.facebook.com/鈴木宗男-322416504543497,page,322416504543497,https://www.facebook.com/%E9%88%B4%E6%9C%A8%E5%AE%97%E7%94%B7-322416504543497/
Q11637774,https://www.facebook.com/keiichi.koshimizu,profile,100003926577403,https://www.facebook.com/keiichi.koshimizu
Q441718,https://www.facebook.com/profile.php?id=100022467190935,profile,100022467190935,https://www.facebook.com/profile.php?id=100022467190935
Q41805324,https://www.facebook.com/fujiokakayoco,profile,100006066307787,https://www.facebook.com/fujiokakayoco
Q41777923,https://www.facebook.com/takashi.uechi.5,profile,100000253841904,https://www.facebook.com/takashi.uechi.5
Q41805297,https://www.facebook.com/morita.toshi,profile,100002655343565,https://www.facebook.com/morita.toshi
Q7497524,https://www.facebook.com/furumoto.shinichiro,page,256973727790147,https://www.facebook.com/furumoto.shinichiro/
Q41770839,https://www.facebook.com/tanaka.katsunori.1010,profile,100022302511732,https://www.facebook.com/tanaka.katsunori.1010
Q41771018,https://www.facebook.com/araifumiko6ku,page,1813575935528961,https://www.facebook.com/araifumiko6ku/
Q7504802,https://www.facebook.com/kirashuji,page,134418067193389,https://www.facebook.com/kirashuji/
Q41805257,https://www.facebook.com/higmai,page,139328713467316,https://www.facebook.com/higmai/
Q41805275,https://www.facebook.com/nishidachikara,page,126881474730162,https://www.facebook.com/nishidachikara/
Q41805198,https://www.facebook.com/yoshioka.kenji,profile,507766475,https://www.facebook.com/yoshioka.kenji
Q41805284,https://www.facebook.com/hatsuml.yamaguchl,profile,100004106372164,https://www.facebook.com/hatsuml.yamaguchl
Q41805274,https://www.facebook.com/saitokayo2017,page,887553881400335,https://www.facebook.com/saitokayo2017/
Q41805195,https://www.facebook.com/akaoy,profile,100002818371480,https://www.facebook.com/akaoy
Q41805244,https://www.facebook.com/Tatsuyoshi.Kato.HS,profile,100006344408169,https://www.facebook.com/Tatsuyoshi.Kato.HS
Q5371065,https://www.facebook.com/kaneko.emi.fukushima,profile,100006108189712,https://www.facebook.com/kaneko.emi.fukushima
Q5770152,https://www.facebook.com/103hirofumiryu,page,802151819841969,https://www.facebook.com/103hirofumiryu/
Q5349200,https://www.facebook.com/鷲尾-英一郎-211206912260888/,page,211206912260888,https://www.facebook.com/%E9%B7%B2%E5%B0%BE-%E8%8B%B1%E4%B8%80%E9%83%8E-211206912260888/
Q5986289,https://www.facebook.com/miyashita.ichiro,profile,100004389963381,https://www.facebook.com/miyashita.ichiro
Q5517695,https://www.facebook.com/gaku.hashimoto.3,profile,100001937632036,https://www.facebook.com/gaku.hashimoto.3
Q5517695,https://www.facebook.com/橋本岳事務所-183786875158965,page,183786875158965,https://www.facebook.com/%E6%A9%8B%E6%9C%AC%E5%B2%B3%E4%BA%8B%E5%8B%99%E6%89%80-183786875158965/
Q5770815,https://www.facebook.com/平口ひろし-754792087935566,page,754792087935566,https://www.facebook.com/%E5%B9%B3%E5%8F%A3%E3%81%B2%E3%82%8D%E3%81%97-754792087935566/
Q41805291,https://www.facebook.com/藤田ときお-1486162598127979,page,1486162598127979,https://www.facebook.com/%E8%97%A4%E7%94%B0%E3%81%A8%E3%81%8D%E3%81%8A-1486162598127979/
Q5639964,https://www.facebook.com/nipponkaishingogo,profile,100005298931388,https://www.facebook.com/nipponkaishingogo
Q5770910,https://www.facebook.com/川内博史-248245398550506,page,248245398550506,https://www.facebook.com/%E5%B7%9D%E5%86%85%E5%8D%9A%E5%8F%B2-248245398550506/
Q41805334,https://www.facebook.com/koichi.maeda.10,profile,100002044162147,https://www.facebook.com/koichi.maeda.10
Q6381814,https://www.facebook.com/自由民主党-中根かずゆき-232585887274980,page,232585887274980,https://www.facebook.com/%E8%87%AA%E7%94%B1%E6%B0%91%E4%B8%BB%E5%85%9A-%E4%B8%AD%E6%A0%B9%E3%81%8B%E3%81%9A%E3%82%86%E3%81%8D-232585887274980/
Q6203082,https://www.facebook.com/jiroakama.jimin,page,734557396628277,https://www.facebook.com/jiroakama.jimin/
Q6383911,https://www.facebook.com/tsumura1027,page,740703556020471,https://www.facebook.com/tsumura1027/
Q7677156,https://www.facebook.com/takamori.yoshikawa/,page,302748539831646,https://www.facebook.com/takamori.yoshikawa/
Q4700938,https://www.facebook.com/profile.php?id=100022364692809,profile,100022364692809,https://www.facebook.com/profile.php?id=100022364692809
Q6782350,https://www.facebook.com/shibayama.masahiko,page,549728848437286,https://www.facebook.com/shibayama.masahiko/
Q41805325,https://www.facebook.com/profile.php?id=100010592358459,profile,100010592358459,https://www.facebook.com/profile.php?id=100010592358459
Q41805279,https://www.facebook.com/hashikumi,profile,100002242383037,https://www.facebook.com/hashikumi
Q6389323,https://www.facebook.com/江田憲司-kenji-Eda-367279410055663,page,367279410055663,https://www.facebook.com/%E6%B1%9F%E7%94%B0%E6%86%B2%E5%8F%B8-kenji-Eda-367279410055663/
Q41805248,https://www.facebook.com/hattoritaisuke01,page,912283905534372,https://www.facebook.com/hattoritaisuke01/
Q6391984,https://www.facebook.com/kenta.izumi.9,profile,100003460227827,https://www.facebook.com/kenta.izumi.9
Q7385287,https://www.facebook.com/hattoriryoichikoushiki,page,393116484171299,https://www.facebook.com/hattoriryoichikoushiki/
Q7426422,https://www.facebook.com/profile.php?id=100005141893470,profile,100005141893470,https://www.facebook.com/profile.php?id=100005141893470
Q6782391,https://www.facebook.com/moriyama.masahito,profile,100004705711566,https://www.facebook.com/moriyama.masahito
Q41805273,https://www.facebook.com/ikou55,profile,100000873768472,https://www.facebook.com/ikou55
Q41805273,https://www.facebook.com/野口たけみつ事務所-134771257153730/,page,134771257153730,https://www.facebook.com/%E9%87%8E%E5%8F%A3%E3%81%9F%E3%81%91%E3%81%BF%E3%81%A4%E4%BA%8B%E5%8B%99%E6%89%80-134771257153730/
Q6426240,https://www.facebook.com/profile.php?id=100004153819189,profile,100004153819189,https://www.facebook.com/profile.php?id=100004153819189
Q41805227,https://www.facebook.com/profile.php?id=100004101044381,profile,100004101044381,https://www.facebook.com/profile.php?id=100004101044381
Q704345,https://www.facebook.com/244yamaguchi,page,147188122141994,https://www.facebook.com/244yamaguchi/
Q6419134,https://www.facebook.com/maekawakiyoshige,profile,100004156774709,https://www.facebook.com/maekawakiyoshige
Q6782738,https://www.facebook.com/衆議院議員-石田真敏-593339197343271,page,593339197343271,https://www.facebook.com/%E8%A1%86%E8%AD%B0%E9%99%A2%E8%AD%B0%E5%93%A1-%E7%9F%B3%E7%94%B0%E7%9C%9F%E6%95%8F-593339197343271/
Q41805285,https://www.facebook.com/profile.php?id=100022305480751,profile,100022305480751,https://www.facebook.com/profile.php?id=100022305480751
Q7505080,https://www.facebook.com/tokushima.yamaguchi,page,756775847749189,https://www.facebook.com/tokushima.yamaguchi/
Q7446686,https://www.facebook.com/profile.php?id=100022557900462,profile,100022557900462,https://www.facebook.com/profile.php?id=100022557900462
Q7051324,https://www.facebook.com/norio.takeuchi.kochi,page,377984982318528,https://www.facebook.com/norio.takeuchi.kochi/
Q41805314,https://www.facebook.com/%E9%95%B7%E6%9D%91%E5%BA%B7%E5%8D%9A-100017183265706,profile,100017183265706,https://www.facebook.com/profile.php?id=100017183265706
Q24875305,https://www.facebook.com/与国秀行-100013473602579,profile,100013473602579,https://www.facebook.com/profile.php?id=100013473602579
Q6389412,https://www.facebook.com/%E6%9D%BE%E6%9C%A8%E3%81%91%E3%82%93%E3%81%93%E3%81%86-870688479616480/,page,870688479616480,https://www.facebook.com/%E6%9D%BE%E6%9C%A8%E3%81%91%E3%82%93%E3%81%93%E3%81%86-870688479616480/
