吉田　剛,吉田剛,吉田,剛,共産,宮城県 3区,新,35,,https://www.facebook.com/yoshida.go.1?fref=ts,http://yoshida-go.jugem.jp/,党県委員,35歳
伊藤　信太郎,伊藤信太郎,伊藤,信太郎,自民,宮城県 4区,前,64,https://twitter.com/ShintaroIto205,https://www.facebook.com/itoshintaro.official/?fref=ts,http://www.ito-sintaro.jp/,元外務副大臣,64歳
坂東　毅彦,坂東毅彦,坂東,毅彦,希望,宮城県 4区,新,58,https://twitter.com/bandotakehiko,https://www.facebook.com/%E5%9D%82%E6%9D%B1-%E3%81%9F%E3%81%91%E3%81%B2%E3%81%93-257030298076666/,http://www.bando-takehiko.net/,医師,58歳
安住　淳,安住淳,安住,淳,無所属,宮城県 5区,前,55,,,http://azumi-jun.jp/,党代表代行,55歳
勝沼　栄明,勝沼栄明,勝沼,栄明,自民,宮城県 5区,前,42,,https://www.facebook.com/%E5%8B%9D%E6%B2%BC-%E6%A0%84%E6%98%8E-%E3%81%8B%E3%81%A4%E3%81%AC%E3%81%BE-%E3%81%97%E3%81%92%E3%81%82%E3%81%8D-552193041512589/?fref=ts,http://s-katsunuma.com/,医師,42歳
小野寺　五典,小野寺五典,小野寺,五典,自民,宮城県 6区,前,57,https://twitter.com/itsunori510,,http://www.itsunori.com/,防衛相,57歳
横田　有史,横田有史,横田,有史,共産,宮城県 6区,新,73,,,,元県議,73歳
内田　静雄,内田静雄,内田,静雄,共産,宮崎県 1区,新,68,,,,党地区常任委員,68歳
武井　俊輔,武井俊輔,武井,俊輔,自民,宮崎県 1区,前,42,https://twitter.com/syunsuke_takei,https://www.facebook.com/takeisyunsuke,http://www.s-takei.jp/,元外務政務官,42歳
外山　斎,外山斎,外山,斎,希望,宮崎県 1区,新,41,https://twitter.com/izki_toyama,https://www.facebook.com/itsuki.toyama,http://www.izki-toyama.com/,元参院議員,41歳
道休　誠一郎,道休誠一郎,道休,誠一郎,無所属,宮崎県 1区,元,64,,https://www.facebook.com/doukyu.s,,,64歳
江藤　拓,江藤拓,江藤,拓,自民,宮崎県 2区,前,57,,,https://eto-taku.jp/,元農水副大臣,57歳
黒木　万治,黒木万治,黒木,万治,共産,宮崎県 2区,新,69,,https://www.facebook.com/profile.php?id=100004194765892&fref=ts,,日向市議,69歳
河野　一郎,河野一郎,河野,一郎,幸福,宮崎県 2区,新,57,https://twitter.com/hrpkonoichiro,https://www.facebook.com/kouno.ichirou,https://ameblo.jp/konoichiro/,元養護教諭,57歳
井福　美年,井福美年,井福,美年,共産,宮崎県 3区,新,68,,,,党県委員,68歳
花輪　智史,花輪智史,花輪,智史,希望,宮崎県 3区,新,51,,,,世田谷区議会議員　東京都議会議員,51歳
古川　禎久,古川禎久,古川,禎久,自民,宮崎県 3区,前,52,,,http://www.furukawa-yoshihisa.com/,元財務副大臣,52歳
小松　裕,小松裕,小松,裕,自民,長野県 1区,前,55,https://twitter.com/komatsu_yutaka,https://www.facebook.com/komatsu.yutaka,http://www.komatsuyutaka.com/,元厚労委理事,55歳
篠原　孝,篠原孝,篠原,孝,無所属,長野県 1区,前,69,,,http://www.shinohara21.com/blog/,元農水副大臣,69歳
橋本　将之,橋本将之,橋本,将之,維新,長野県 1区,新,37,https://twitter.com/1984urban,https://www.facebook.com/hashimoto.masayuki80?fref=ts,http://tanosimunagano.blogspot.jp/,会社役員,37歳
下条　みつ,下条みつ,下条,みつ,希望,長野県 2区,元,61,,,http://mitsu-net.com/,元防衛政務官,61歳
手塚　大輔,手塚大輔,手塚,大輔,維新,長野県 2区,新,34,https://twitter.com/daisuketeduka,https://www.facebook.com/daisuke.tezuka.50?fref=ts,http://daisuketezuka.blogspot.jp/,飲食店経営,34歳
中川　博司,中川博司,中川,博司,社民,長野県 2区,新,59,,,http://blog.goo.ne.jp/nakagawahiroji,衆議院議員秘書　社民党長野県連幹事長　長野県議会議員,59歳
務台　俊介,務台俊介,務台,俊介,自民,長野県 2区,前,61,https://twitter.com/mutaishunsuke,https://www.facebook.com/mutai.shunsuke,http://www.mutai-shunsuke.jp/,元内閣政務官,61歳
井出　庸生,井出庸生,井出,庸生,希望,長野県 3区,前,39,https://twitter.com/yousei_ide,https://www.facebook.com/yousei.ide.jimoto.Shinshu.NAGANO/,https://yousei-ide.com/,法務委理事,39歳
及川　幸久,及川幸久,及川,幸久,幸福,長野県 3区,新,57,https://twitter.com/HrpNagano3,,http://yuki-oikawa.com/,上智大学文学部新聞学科 国際基督教大学大学院 行政学研究科 修士課程修了,57歳
木内　均,木内均,木内,均,自民,長野県 3区,前,53,,https://www.facebook.com/hitoshi.kiuchi.9,http://www.kiuchihitoshi.jp/,元県議,53歳
小金沢　由佳,小金沢由佳,小金沢,由佳,共産,長野県 3区,新,33,https://twitter.com/KoganezawaYuka,,,党准県委員,33歳
後藤　茂之,後藤茂之,後藤,茂之,自民,長野県 4区,前,61,,https://www.facebook.com/profile.php?id=100015878027926&fref=ts,http://www.510.to/,元法務副大臣,61歳
寺島　義幸,寺島義幸,寺島,義幸,希望,長野県 4区,元,63,https://twitter.com/tera3yoshiyuki,https://www.facebook.com/%E5%AF%BA%E5%B3%B6%E7%BE%A9%E5%B9%B8%E3%81%A6%E3%82%89%E3%81%97%E3%81%BE-%E3%82%88%E3%81%97%E3%82%86%E3%81%8D-737362676348477/,http://tera-3.com/,元県議,63歳
毛利　栄子,毛利栄子,毛利,栄子,共産,長野県 4区,新,66,,,https://plaza.rakuten.co.jp/mourieiko/,県議,66歳
中嶋　康介,中嶋康介,中嶋,康介,希望,長野県 5区,新,40,,https://www.facebook.com/%E3%81%AA%E3%81%8B%E3%81%98%E3%81%BE%E5%BA%B7%E4%BB%8B-1551047688443012/,http://naczi.com/,元議員秘書,40歳
宮下　一郎,宮下一郎,宮下,一郎,自民,長野県 5区,前,59,,https://www.facebook.com/miyashita.ichiro,https://www.m-ichiro.jp/,元財務副大臣,59歳
冨岡　勉,冨岡勉,冨岡,勉,自民,長崎県 1区,前,69,,https://www.facebook.com/tomioka2tom/,http://www.dream-nagasaki.jp/tomioka.php,元文科副大臣,69歳
西岡　秀子,西岡秀子,西岡,秀子,希望,長崎県 1区,新,53,,,https://nishiokahideko.com/,民進党長崎県参議院選挙区第1 総支部長、党長崎県総支部連合会代表代行,53歳
牧山　隆,牧山隆,牧山,隆,共産,長崎県 1区,新,60,,https://www.facebook.com/profile.php?id=100009414735635&fref=ts,,元長崎市議,60歳
加藤　寛治,加藤寛治,加藤,寛治,自民,長崎県 2区,前,71,https://twitter.com/hirokato2,https://www.facebook.com/katokanji0424/,http://katokanji.com/,元農水政務官,71歳
近藤　一宇,近藤一宇,近藤,一宇,共産,長崎県 2区,新,67,,,,元小学教諭,67歳
山口　初實,山口初實,山口,初實,希望,長崎県 2区,新,63,,,,元長崎県議会議員,63歳
石丸　完治,石丸完治,石丸,完治,共産,長崎県 3区,新,68,https://twitter.com/jcpishimaru,,,党県常任委員,68歳
末次　精一,末次精一,末次,精一,希望,長崎県 3区,新,54,https://twitter.com/suechandesu,https://www.facebook.com/seiichi.suetsugu,https://www.suetsugu.link/,元県議,54歳
谷川　弥一,谷川弥一,谷川,弥一,自民,長崎県 3区,前,76,,https://www.facebook.com/tanigawayaichi,http://www.tanigawa81.jp/,元文科副大臣,76歳
石川　悟,石川悟,石川,悟,共産,長崎県 4区,新,64,https://twitter.com/tukinokawasator,https://www.facebook.com/profile.php?id=100008387827735,,党県常任委員,64歳
北村　誠吾,北村誠吾,北村,誠吾,自民,長崎県 4区,前,70,https://twitter.com/seigo_k,,http://www.seigo.info/,元防衛副大臣,70歳
宮島　大典,宮島大典,宮島,大典,希望,長崎県 4区,元,54,https://twitter.com/minsyudai4,https://www.facebook.com/furusatodaisuki/,http://www.miyajimadaisuke.com/,元防衛政務官,54歳
井上　良子,井上良子,井上,良子,共産,奈良県 1区,新,53,https://twitter.com/inoueyoshiko122,https://www.facebook.com/inoueyoshiko122/?fref=ts,,党県常任委員,53歳
小林　茂樹,小林茂樹,小林,茂樹,自民,奈良県 1区,元,52,https://twitter.com/ShigekiNara,https://www.facebook.com/jimin.kobayashi,http://www.kobayashi-nara.com/,元県議,52歳
馬淵　澄夫,馬淵澄夫,馬淵,澄夫,希望,奈良県 1区,元,56,https://twitter.com/mabuchi_sumio,https://www.facebook.com/mabuchisumio/,http://mabuti.net/,元国土交通相,56歳
吉野　忠男,吉野忠男,吉野,忠男,維新,奈良県 1区,新,58,https://twitter.com/yoshino_ishin,https://www.facebook.com/yoshino.tadao/,http://yoshinotadao.net/,大経大教授,58歳
霜鳥　純一,霜鳥純一,霜鳥,純一,共産,奈良県 2区,新,56,,https://www.facebook.com/junichi.shimotori.1?fref=ts,,党県委員,56歳
高市　早苗,高市早苗,高市,早苗,自民,奈良県 2区,前,56,https://twitter.com/takaichi_sanae,https://www.facebook.com/profile.php?id=100005766810070,https://www.sanae.gr.jp/,前総務相,56歳
松本　昌之,松本昌之,松本,昌之,希望,奈良県 2区,新,34,,,,弁護士,34歳
田野瀬　太道,田野瀬太道,田野瀬,太道,自民,奈良県 3区,前,43,,https://www.facebook.com/tanose.kashihara?fref=ts,http://www.tanose.com/,元文科政務官,43歳
所　進,所進,所,進,共産,奈良県 3区,新,38,,https://www.facebook.com/profile.php?id=100009276016244&fref=ts,,病院職員,38歳
前川　清成,前川清成,前川,清成,希望,奈良県 3区,新,54,https://twitter.com/k_maekawa,https://www.facebook.com/maekawakiyoshige?fref=ts,,元内閣副大臣,54歳
石崎　徹,石崎徹,石崎,徹,自民,新潟県 1区,前,33,https://twitter.com/TohruIshizaki,https://www.facebook.com/ishizaki.tohru/,http://www.tohru-ishizaki.com/,元総務委理事,33歳
西村　智奈美,西村智奈美,西村,智奈美,民主,新潟県 1区,前,50,https://twitter.com/chinami_niigata,https://www.facebook.com/official.nishimura.chinami,https://www.chinami.net/,元厚労副大臣,50歳
町田　明広,町田明広,町田,明広,共産,新潟県 1区,新,52,https://twitter.com/machi82175302,,,党県委員,52歳
細井　良雄,細井良雄,細井,良雄,共産,新潟県 2区,新,68,,https://www.facebook.com/yoshio.hoshoi,http://yoshio-hosoi.seesaa.net/,長岡市議,68歳
細田　健一,細田健一,細田,健一,自民,新潟県 2区,前,53,https://twitter.com/hosoda_kenichi,https://www.facebook.com/profile.php?id=100008738145092i,http://hosoda-kenichi.jp/,元農水政務官,53歳
鷲尾　英一郎,鷲尾英一郎,鷲尾,英一郎,無所属,新潟県 2区,前,40,https://twitter.com/washioeiichirou,https://www.facebook.com/%E9%B7%B2%E5%B0%BE-%E8%8B%B1%E4%B8%80%E9%83%8E-211206912260888/,http://www.washio-e.jp/,元農水政務官,40歳
伊藤　誠,伊藤誠,伊藤,誠,共産,新潟県 3区,新,43,https://twitter.com/Itou_Makoto1974,,,党県委員,43歳
黒岩　宇洋,黒岩宇洋,黒岩,宇洋,無所属,新潟県 3区,前,50,https://twitter.com/kuroiwatakahir1,https://www.facebook.com/takahiro.kuroiwa.94,http://www.t-kuroiwa.jp/,元法務政務官,50歳
斎藤　洋明,斎藤洋明,斎藤,洋明,自民,新潟県 3区,前,40,,https://www.facebook.com/saitohiroaki2,http://www.saitoh-hiroaki.jp/blog/?page_id=1531,農水委理事,40歳
五十嵐　健彦,五十嵐健彦,五十嵐,健彦,共産,新潟県 4区,新,37,https://twitter.com/efisgfiseeedhde,https://www.facebook.com/profile.php?id=100004099751374,,党県委員,37歳
金子　恵美,金子恵美,金子,恵美,自民,新潟県 4区,前,39,https://twitter.com/‎megumi_kaneko4,https://www.facebook.com/megukin/,http://kanekomegumi.net/,元総務政務官,39歳
菊田　真紀子,菊田真紀子,菊田,真紀子,無所属,新潟県 4区,前,47,,,http://www.kikuta-makiko.net/,元外務政務官,47歳
泉田　裕彦,泉田裕彦,泉田,裕彦,自民,新潟県 5区,新,55,https://twitter.com/IzumidaHirohiko,https://www.facebook.com/%E6%B3%89%E7%94%B0-%E8%A3%95%E5%BD%A6-1510624319207568/,http://home.r00.itscom.net/izumida/,新潟県知事,55歳
大平　悦子,大平悦子,大平,悦子,無所属,新潟県 5区,新,60,,https://www.facebook.com/shiminha.etsuko,http://odairaetsuko.com/,前魚沼市長,60歳
笠原　麗香,笠原麗香,笠原,麗香,幸福,新潟県 5区,新,25,https://twitter.com/kasahara_reika,https://www.facebook.com/pg/kasahara.reika/posts/?ref=page_internal,,幸福実現党　新潟第５選挙区支部長　幸福の科学　宗教教育企画局サクセスNo.1新潟校舎長,25歳
梅谷　守,梅谷守,梅谷,守,無所属,新潟県 6区,新,43,https://twitter.com/umetani_m,https://www.facebook.com/mamoru.umetani.1,http://www.umetani.net/,元県議,43歳
高鳥　修一,高鳥修一,高鳥,修一,自民,新潟県 6区,前,56,https://twitter.com/takatorishuichi,https://www.facebook.com/shuichi.takatori,http://www.takatori.jp/,元内閣副大臣,56歳
穴見　陽一,穴見陽一,穴見,陽一,自民,大分県 1区,前,48,,https://www.facebook.com/anamiyoichi?ref=tsandfref=ts,https://anamin.net/,消費特委理事,48歳
吉良　州司,吉良州司,吉良,州司,希望,大分県 1区,前,59,,,http://www.kirashuji.com/,元外務副大臣,59歳
小手川　恵,小手川恵,小手川,恵,共産,大分県 1区,新,61,,https://www.facebook.com/kotemegu/,http://www.jcp-oitasigidan.com/megumi-nikki.htm,大分市議,61歳
上田　敦子,上田敦子,上田,敦子,幸福,大分県 2区,新,50,,,https://ameblo.jp/uedaatsuko/,元銀行員,50歳
衛藤　征士郎,衛藤征士郎,衛藤,征士郎,自民,大分県 2区,前,76,https://twitter.com/etoseishiro,https://www.facebook.com/SeishiroEto,http://www.seishiro.jp/,元衆院副議長,76歳
吉川　元,吉川元,吉川,元,社民,大分県 2区,前,50,https://twitter.com/YoshikawaHajime,https://www.facebook.com/YoshikawaHajime.Oita/,,党政審会長,50歳
岩屋　毅,岩屋毅,岩屋,毅,自民,大分県 3区,前,59,,https://www.facebook.com/takeshi.iwaya.9,http://www.t-iwaya.com/,元外務副大臣,59歳
浦野　英樹,浦野英樹,浦野,英樹,希望,大分県 3区,新,48,,https://www.facebook.com/hideki.urano,http://www.urano-office.biz/,元衆議院議員,48歳
横光　克彦,横光克彦,横光,克彦,民主,大分県 3区,元,73,,,,俳優　環境副大臣　衆議院議員,73歳
逢沢　一郎,逢沢一郎,逢沢,一郎,自民,岡山県 1区,前,63,https://twitter.com/ichiroaisawa,https://www.facebook.com/IchiroAISAWA,http://www.aisawa.net/,元党国対委長,63歳
高井　崇志,高井崇志,高井,崇志,民主,岡山県 1区,前,47,https://twitter.com/t_takai,https://www.facebook.com/takashi.takai.okayama/,http://takaitakashi.com/,科技特委理事,47歳
蜂谷　弘美,蜂谷弘美,蜂谷,弘美,希望,岡山県 1区,新,61,,,,岡山県議会議員,61歳
垣内　京美,垣内京美,垣内,京美,共産,岡山県 2区,新,50,https://twitter.com/haruka_tubasa,https://www.facebook.com/gu.jingmei?fref=ts,http://kyomi-k.cocolog-nifty.com/,党県書記長,50歳
田部　雄治,田部雄治,田部,雄治,幸福,岡山県 2区,新,41,https://twitter.com/tanabe_yuji,https://www.facebook.com/yuji.tanabe.501,https://ameblo.jp/tanabe-yuji/,元電機会社員,41歳
津村　啓介,津村啓介,津村,啓介,希望,岡山県 2区,前,45,https://twitter.com/Tsumura_Keisuke,https://www.facebook.com/tsumura1027,http://www.tsumura.org/,元内閣政務官,45歳
山下　貴司,山下貴司,山下,貴司,自民,岡山県 2区,前,51,https://twitter.com/yamashita_ok,https://www.facebook.com/takashi.yamashita.7,http://yamashita-takashi.jp/,法務政務官,51歳
阿部　俊子,阿部俊子,阿部,俊子,自民,岡山県 3区,前,58,https://twitter.com/abetoshiko,https://www.facebook.com/toshiko.abe.313,http://abetoshiko.com/,元農水副大臣,58歳
内山　晃,内山晃,内山,晃,希望,岡山県 3区,元,63,https://twitter.com/‎uchiyama_akira_,https://www.facebook.com/uchiyamaakira0303,http://www.uchiyama-akira.com/,-,63歳
尾崎　宏子,尾崎宏子,尾崎,宏子,共産,岡山県 3区,新,60,https://twitter.com/ozaki8165,https://www.facebook.com/people/Hiroko-Ozaki/100005889727144,,党県委員,60歳
平沼　正二郎,平沼正二郎,平沼,正二郎,自民,岡山県 3区,新,37,,https://www.facebook.com/shojiro.hiranuma,,ＩＴ会社役員,37歳
橋本　岳,橋本岳,橋本,岳,自民,岡山県 4区,前,43,https://twitter.com/ga9_h,https://www.facebook.com/gaku.hashimoto.3?fref=ts,https://ga9.jp/,元厚労副大臣,43歳
平林　明成,平林明成,平林,明成,共産,岡山県 4区,新,62,https://twitter.com/3BIhV3X5oh9us09,https://www.facebook.com/profile.php?id=100015517326981&fref=ts,,党地区委員,62歳
柚木　道義,柚木道義,柚木,道義,希望,岡山県 4区,前,45,https://twitter.com/yunoki_m,https://www.facebook.com/michiyohi.yunoki,http://www.yuzu.jp/,元財務政務官,45歳
加藤　勝信,加藤勝信,加藤,勝信,自民,岡山県 5区,前,61,https://twitter.com/katsunobukato,https://www.facebook.com/katsunobu.kato.7,http://www.katokatsunobu.net/,厚生労働相,61歳
樽井　良和,樽井良和,樽井,良和,希望,岡山県 5区,元,50,https://twitter.com/tarui_yoshikazu,https://www.facebook.com/taruipage/,http://taruiyoshikazu.jp/,元衆議院議員,50歳
美見　芳明,美見芳明,美見,芳明,共産,岡山県 5区,新,60,,,,党地区委員長,60歳
赤嶺　政賢,赤嶺政賢,赤嶺,政賢,共産,沖縄県 1区,前,69,https://twitter.com/akamineseiken,https://www.facebook.com/akamineseiken/,,党県委員長,69歳
国場　幸之助,国場幸之助,国場,幸之助,自民,沖縄県 1区,前,44,https://twitter.com/kokubkonosuke,https://www.facebook.com/kokubakonosuke/,http://www.konosuke.com/,沖北特委理事,44歳
下地　幹郎,下地幹郎,下地,幹郎,維新,沖縄県 1区,前,56,https://twitter.com/mikioshimoji,https://www.facebook.com/ShimojiMikio/,http://www.mikio.gr.jp/,元郵政担当相,56歳
下地　玲子,下地玲子,下地,玲子,幸福,沖縄県 1区,新,59,https://twitter.com/reikoshimoji,https://www.facebook.com/profile.php?id=100008282590315&fref=ts,,歯科医師,59歳
照屋　寛徳,照屋寛徳,照屋,寛徳,社民,沖縄県 2区,前,72,,,http://www.terukan.com/,党国対委員長,72歳
宮崎　政久,宮崎政久,宮崎,政久,自民,沖縄県 2区,前,52,https://twitter.com/Miyazaki_kirin,https://www.facebook.com/miyazaki.masahisa/,http://www.miyazakirin.com/,法務委理事,52歳
金城　竜郎,金城竜郎,金城,竜郎,幸福,沖縄県 3区,新,53,,https://www.facebook.com/elmichiko,http://ishin0507.ti-da.net/,元気象庁職員,53歳
玉城　デニー,玉城デニー,玉城,デニー,自由,沖縄県 3区,前,57,https://twitter.com/tamakidenny,https://www.facebook.com/denny.tamaki,http://d21tamaki.com/,党幹事長,57歳
比嘉　奈津美,比嘉奈津美,比嘉,奈津美,自民,沖縄県 3区,前,58,,https://www.facebook.com/natsumi.smile,http://natsumi-smile.com/,元環境政務官,58歳
富川　泰全,富川泰全,富川,泰全,幸福,沖縄県 4区,新,38,https://twitter.com/_tomikawa,https://www.facebook.com/tomikawayasumasa/,https://www.tomikawa-yasumasa.com/,宗教法人職員,38歳
仲里　利信,仲里利信,仲里,利信,無所属,沖縄県 4区,前,80,https://twitter.com/NakasatoOkinawa,https://www.facebook.com/nakasatookinawa/,http://nakasato.okinawa/,元県議,80歳
西銘　恒三郎,西銘恒三郎,西銘,恒三郎,自民,沖縄県 4区,前,63,,https://www.facebook.com/kousaburou.nishime,http://nishime-k.com/,経産副大臣,63歳
井上　英孝,井上英孝,井上,英孝,維新,大阪府 1区,前,45,,https://www.facebook.com/hidetaka.inoue.5?fref=ts,https://www.hidetaka-inoue.com/,党組織局長,45歳
大西　宏幸,大西宏幸,大西,宏幸,自民,大阪府 1区,前,50,https://twitter.com/onishi_hiroyuki,https://www.facebook.com/%E5%A4%A7%E8%A5%BF%E3%81%B2%E3%82%8D%E3%82%86%E3%81%8D%E5%AE%8F%E5%B9%B8-192410924150376/,http://onishihiroyuki.jp/,元大阪市議,50歳
柴山　昇,柴山昇,柴山,昇,共産,大阪府 1区,新,63,https://twitter.com/ikunotennohji,https://www.facebook.com/profile.php?id=100006321528980,,党地区委員長,63歳
村上　賀厚,村上賀厚,村上,賀厚,民主,大阪府 1区,新,58,,https://www.facebook.com/murakami.noriatsu/,http://www.nori-murakami.jp/,会社役員,58歳
尾辻　かな子,尾辻かな子,尾辻,かな子,民主,大阪府 2区,新,42,https://twitter.com/otsujikanako,https://www.facebook.com/otsujiosaka?fref=ts,http://www.otsuji.club/,元参院議員,42歳
左藤　章,左藤章,左藤,章,自民,大阪府 2区,前,66,https://twitter.com/310akirasato,https://www.facebook.com/jimusyo.satoakira,http://www.akira310.com/,元防衛副大臣,66歳
椎木　保,椎木保,椎木,保,維新,大阪府 2区,前,51,https://twitter.com/shiiki_tamotsu_,https://www.facebook.com/ishin.shiiki.tamotsu,https://shiiki-tamotsu.jp/,党国対副委長,51歳
佐藤　茂樹,佐藤茂樹,佐藤,茂樹,公明,大阪府 3区,前,58,https://twitter.com/shigeki3468,https://www.facebook.com/shigeki3468?fref=ts,http://sato-shigeki.com/,元厚労副大臣,58歳
渡部　結,渡部結,渡部,結,共産,大阪府 3区,新,36,https://twitter.com/yuiwatanabe_osk,https://www.facebook.com/yui.watanabe.jcp.osk/,http://www.watanabeyui.net/,党府常任委員,36歳
清水　忠史,清水忠史,清水,忠史,共産,大阪府 4区,前,49,https://twitter.com/tadashishimizu,https://www.facebook.com/shimizu.tadashi.jcp,http://www.shimizu-tadashi.jp/,党准中央委員,49歳
中山　泰秀,中山泰秀,中山,泰秀,自民,大阪府 4区,前,46,https://twitter.com/iloveyatchan,https://www.facebook.com/iloveyatchan/,http://www.iloveosaka.jp/,元外務副大臣,46歳
美延　映夫,美延映夫,美延,映夫,維新,大阪府 4区,新,56,https://twitter.com/minobeteruo,https://www.facebook.com/minobeteruo?fref=ts,http://www.minobe-teruo.com/,大阪市議,56歳
数森　圭吾,数森圭吾,数森,圭吾,幸福,大阪府 5区,新,38,https://twitter.com/kazumokeigo,https://www.facebook.com/keigo.kazumori,https://ameblo.jp/nfk-go/,幸福実現党　大阪第5選挙区支部長　HS政経塾　第4期卒塾生　元・JFE商事株式会社,38歳
北山　良三,北山良三,北山,良三,共産,大阪府 5区,新,64,,,,元大阪市議,64歳
国重　徹,国重徹,国重,徹,公明,大阪府 5区,前,42,https://twitter.com/ToruKunishige,https://www.facebook.com/toru.kunishige,http://kunishige-toru.com/,法務委理事,42歳
長尾　秀樹,長尾秀樹,長尾,秀樹,民主,大阪府 5区,新,65,,https://www.facebook.com/%E3%81%AA%E3%81%8C%E3%81%8A%E7%A7%80%E6%A8%B9-669747393123270/,http://nagaohideki.com/,元大阪市議,65歳
伊佐　進一,伊佐進一,伊佐,進一,公明,大阪府 6区,前,42,https://twitter.com/isashinichi,https://www.facebook.com/isashinichi.1341/,http://isa41.net/,科技特委理事,42歳
村上　史好,村上史好,村上,史好,民主,大阪府 6区,元,65,https://twitter.com/fumiyoshi610,https://www.facebook.com/profile.php?id=100011741872006&fref=ts,,元文科委理事,65歳
奥下　剛光,奥下剛光,奥下,剛光,維新,大阪府 7区,新,41,,https://www.facebook.com/%E5%A5%A5%E4%B8%8B-%E3%81%9F%E3%81%91%E3%81%BF%E3%81%A4-1446527018692794/,,元市長秘書,41歳
渡嘉敷　奈緒美,渡嘉敷奈緒美,渡嘉敷,奈緒美,自民,大阪府 7区,前,55,https://twitter.com/naomi_tokashiki,https://www.facebook.com/naomi.tokashiki.03,http://www.tokashiki.gr.jp/,環境副大臣,55歳
村口　久美子,村口久美子,村口,久美子,共産,大阪府 7区,新,45,https://twitter.com/f4nk6s5c4Vc0dhH,https://www.facebook.com/kumiko.muraguchi.7?fref=ts,,党地区委員,45歳
新居　真,新居真,新居,真,共産,大阪府 8区,新,57,,,http://arai-makoto.com/,元豊中市議,57歳
大塚　高司,大塚高司,大塚,高司,自民,大阪府 8区,前,52,,https://www.facebook.com/takashi.otsuka.982?fref=ts,https://www.otsuka001.com/,議運委理事,52歳
木下　智彦,木下智彦,木下,智彦,維新,大阪府 8区,前,48,https://twitter.com/tommykun01,https://www.facebook.com/tommy.kinoshita.5?fref=ts,http://kinoshita-tomohiko.net/,党青年局長,48歳
松井　博史,松井博史,松井,博史,民主,大阪府 8区,新,49,,https://www.facebook.com/matsuihirofumifc/,http://matsuihirofumi.jp/,ＮＰＯ理事,49歳
足立　康史,足立康史,足立,康史,維新,大阪府 9区,前,51,https://twitter.com/adachiyasushi,https://www.facebook.com/issue.net,http://adachiyasushi.jp/,元安保委理事,51歳
服部　良一,服部良一,服部,良一,社民,大阪府 9区,元,67,https://twitter.com/hattori_ryoichi,https://www.facebook.com/ryoichi.hattori.92?fref=ts,http://www.hattori-ryoichi.com/,党府代表,67歳
原田　憲治,原田憲治,原田,憲治,自民,大阪府 9区,前,69,https://twitter.com/harada_kenji,https://www.facebook.com/kenji.harada.12,http://haradakenji.com/,元総務副大臣,69歳
大隈　和英,大隈和英,大隈,和英,自民,大阪府 10区,前,47,,https://www.facebook.com/okuma10,http://www.okuma10.com/,医師,47歳
辻元　清美,辻元清美,辻元,清美,民主,大阪府 10区,前,57,https://twitter.com/tsujimotokiyomi,https://www.facebook.com/profile.php?id=100005838250019,http://www.kiyomi.gr.jp/,元首相補佐官,57歳
松浪　健太,松浪健太,松浪,健太,維新,大阪府 10区,前,46,https://twitter.com/matsunamikenta,https://www.facebook.com/matsunami.kenta/,http://www.kentakenta.org/,党代議士会長,46歳
伊東　信久,伊東信久,伊東,信久,維新,大阪府 11区,前,53,https://twitter.com/nobuhisaito,https://www.facebook.com/itonobuhisa0104/,https://n-ito.jp/,党国際局長,53歳
佐藤　ゆかり,佐藤ゆかり,佐藤,ゆかり,自民,大阪府 11区,前,56,https://twitter.com/SatoYukari,https://www.facebook.com/satoyukari.japan,http://www.satoyukari.jp/,元経産政務官,56歳
平野　博文,平野博文,平野,博文,無所属,大阪府 11区,前,68,https://twitter.com/HiranoHirofumi,https://www.facebook.com/hhirano.jp/,https://www.hhirano.jp/,元官房長官,68歳
三和　智之,三和智之,三和,智之,共産,大阪府 11区,新,42,https://twitter.com/1975_miwa,,http://shoot128.exblog.jp/,党府委員,42歳
北川　知克,北川知克,北川,知克,自民,大阪府 12区,前,65,,https://www.facebook.com/tomokatsu.kitagawa,http://www.k-tomokatsu.com/,元環境副大臣,65歳
藤田　文武,藤田文武,藤田,文武,維新,大阪府 12区,新,36,https://twitter.com/fumi_fuji,https://www.facebook.com/fumitakefujita1980/?fref=ts,https://fumitakefujita.com/,会社役員,36歳
真白　リョウ,真白リョウ,真白,リョウ,自由,大阪府 12区,新,40,https://twitter.com/ryomashiro,https://www.facebook.com/mashiroryo/,http://mashiroryo.com/,作曲家,40歳
松尾　正利,松尾正利,松尾,正利,共産,大阪府 12区,新,58,,,,党地区委員長,58歳
宗清　皇一,宗清皇一,宗清,皇一,自民,大阪府 12区,前,47,,https://www.facebook.com/profile.php?id=100008489673816,http://www.kouichi-munekiyo.com/,元府議,47歳
青野　剛暁,青野剛暁,青野,剛暁,維新,大阪府 13区,新,43,https://twitter.com/aonoyoshiaki,https://www.facebook.com/a.blue.yoshiaki,http://aonoyoshiakiblue.wixsite.com/aonoyoshiaki2015,府議,43歳
姜　英紀,姜英紀,姜,英紀,民主,大阪府 13区,新,45,https://twitter.com/kanhideki,https://www.facebook.com/hideki.kan.12,,元ＮＨＫ職員,45歳
長岡　嘉一,長岡嘉一,長岡,嘉一,共産,大阪府 13区,新,48,,,,元東大阪市議,48歳
